,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt21319,RIVER PUERTO PRINCIPAL,38289439,7/09/2022,P,156.3,154.2,144.9,123.6,143.7,135.9,127.8,150.3,123.6,125.7,105.3,107.7,75.9,107.4,94.8,95.7,129.3,117.6,123,125.1,143.7,159.6,143.1,161.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62.1,60.3,57.9,61.5,55.5,46.8,49.2,49.2,46.8,40.5,43.5,32.4,34.2,24.6,29.4,41.4,38.4,48.6,54.6,51.9,56.1,52.8,56.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
Frt21319,RIVER PUERTO PRINCIPAL,38289439,7/10/2022,P,151.5,148.2,150.6,154.2,143.1,147,126.3,132.9,140.1,125.1,88.5,64.2,59.7,68.7,72,82.5,144.3,145.8,154.8,159,158.1,153.9,158.4,155.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53.4,54,56.7,54,56.4,50.4,47.1,47.7,39.9,31.2,25.2,24.9,26.7,25.5,32.7,55.2,54.6,56.7,56.7,55.5,56.4,55.8,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt21319,RIVER PUERTO PRINCIPAL,38289439,7/11/2022,P,150.3,103.2,138,145.5,102.6,111,118.8,152.1,142.5,165.3,173.7,145.8,162,129.9,145.8,165.9,185.7,168.9,183.6,175.8,183.6,166.5,161.4,165.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1,37.5,51.9,53.1,36.3,38.1,42.9,51.6,54.3,57.3,59.7,52.2,58.2,45.3,49.5,57.3,61.5,59.7,69,63.6,62.1,59.7,57.3,58.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/01/2022,P,320.49,236.01,108.24,98.56,120.51,101.04,229.3,251.9,231.5,191.13,203.12,220.94,292.93,183.59,438.63,628.05,526.18,533.83,375.21,521.02,398.75,408.27,90.64,80.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.16,70.02,26.95,21.51,21.78,19.14,89.49,127.6,104.67,41.75,35.15,44.99,105.11,29.26,112.31,140.36,115.72,115.72,104.89,120.23,106.65,97.57,18.26,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0.11,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/02/2022,P,88.72,79.04,76.56,73.98,83.6,118.36,227.21,233.04,517.66,535.59,549.4,521.95,623.15,570.68,416.96,529.82,484.33,473.11,199.32,195.91,194.04,224.9,44.11,35.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57,14.14,10.78,7.65,9.24,13.42,91.19,87.07,164.12,177.71,165.83,118.91,162.47,154.55,139.87,151.36,107.36,115.67,59.29,57.92,57.7,71.34,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,10.17,12.65
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/03/2022,P,34.93,35.2,34.93,33.61,32.01,32.12,30.3,29.59,67.93,76.34,76.07,66.39,30.69,30.03,29.65,29.81,30.64,29.76,30.86,30.91,30.8,30.91,30.47,30.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,11.94,11.94,11.55,0,0,0,0,0,0,0,0,0,0,0,0,13.31,13.15,13.04,13.86,15.18,14.74,13.86,14.02,2.31,0,0,2.09,11.72,12.93,13.86,13.81,13.31,14.02,16.28,16.34,16.5,16.33,15.9,15.51
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/04/2022,P,30.64,30.58,30.36,30.58,30.64,29.92,39.16,72.6,73.04,72.82,71.66,73.92,73.26,74.31,71.44,73.21,71.45,69.52,71.12,71.17,71.44,71.67,72,71.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,13.7,12.21,10.56,10.4,13.09,14.58,14.63,10.45,10.29,10.62,11.06,9.24,8.64,8.91,8.97,10.12,9.19,15.78,15.68,15.73,15.89,16.23,16.94,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/05/2022,P,73.15,80.41,92.4,110,103.95,113.96,255.86,311.8,324.55,362.4,489.55,461.84,406.51,378.68,399.68,386.04,510.67,614.35,462.55,474.05,430.04,506.6,431.59,284.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,10.78,9.85,10.34,8.31,44.72,70.9,100.32,90.53,110.39,180.07,178.7,168.63,165.77,130.46,140.69,133.7,145.7,106.54,102.74,114.07,139.87,102.25,76.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/06/2022,P,126.78,92.79,82.39,81.57,100.54,105.32,261.64,406.23,451.22,523.22,424.71,346.45,233.14,270,410.52,471.57,503.97,563.09,667.87,568.48,624.42,580.86,392.59,546.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.76,15.95,15.13,14.69,14.08,15.95,96.75,138.16,153.78,179.58,130.19,108.19,80.3,84.15,98.18,131.18,134.2,152.35,177.21,154.83,179.14,170.45,151.64,172.26,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/07/2022,P,604.56,426.09,113.19,116,114.68,111.49,267.08,470.58,529.16,506.99,531.24,528.93,492.58,492.25,548.74,520.52,446.05,497.59,502.1,586.36,530.97,406.45,421.14,571.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.57,97.85,23.38,18.98,19.42,16.72,92.84,167.7,177.38,179.47,175.39,163.3,167.48,144.32,177.98,184.03,203.39,175.07,155.87,162.31,154.22,105.71,159.72,142.67,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/08/2022,P,550.72,439.07,128.48,115.61,115.23,114.68,309.21,434.06,440.33,464.42,489.39,452.65,564.58,532.02,414.92,310.92,441.87,622.05,638.44,612.92,458.98,482.52,571.56,617.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.95,132.38,11.11,3.91,2.42,2.86,93.88,116.82,142.29,136.4,142.23,127.98,162.42,152.46,151.08,121.77,138.05,192.34,193.11,187.83,141.73,143.44,196.08,169.57,0,0,0.5,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/09/2022,P,548.13,406.45,110.55,113.41,114.73,123.2,478.12,402.22,516.45,479.6,512.54,648.67,635.47,456.78,499.4,405.79,352,251.85,174.24,129.64,102.19,95.32,87.94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.69,113.47,22.17,21.23,22.38,21.95,140.69,128.7,173.91,147.13,129.86,171.22,175.01,114.24,113.74,94.65,79.69,71.67,34.76,21.84,21.51,19.91,14.52,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/10/2022,P,88,87.62,87.89,88.11,88.17,87.51,84.7,81.68,80.41,79.86,81.68,83.71,87.07,86.41,86.41,83,83,85.86,125.29,123.48,129.91,223.25,394.63,438.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,14.85,14.58,14.25,14.25,13.64,13.97,13.09,11.66,11.33,12.93,14.58,15.07,14.36,14.85,14.69,15.07,15.51,17.27,21.34,52.75,73.04,111.6,137.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,7/11/2022,P,469.21,409.04,464.75,479.66,337.98,389.84,346.72,401.39,464.42,428.73,502.42,571.89,547.25,581.13,577.23,417.94,300.47,362.73,546.59,520.8,546.1,340.29,131.61,157.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.87,109.89,129.36,130.41,109.89,127.77,144.16,133.26,159.23,193.16,191.89,198.44,186.18,192.28,203.01,178.92,122.38,143.38,176.22,167.64,169.84,140.97,68.91,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/01/2022,P,39.3,39.75,39.22,39.75,39.68,39.15,23.25,23.03,30.75,37.73,37.5,46.2,64.95,63.83,66.15,147.98,124.73,37.43,46.2,43.35,42.15,41.63,41.63,41.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,3.22,3.37,3.37,4.05,5.78,1.35,0.38,2.93,2.17,1.43,2.85,26.7,26.92,27.53,60.23,56.78,2.55,3.38,2.63,3.22,3.6,3.08,3.23,0,0,0,0,0,0,0.68,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/02/2022,P,40.95,40.2,40.95,40.5,40.43,40.2,22.28,21,29.18,31.95,34.13,33.38,31.73,30.23,29.4,26.1,21.83,27.83,42.08,42.83,42.3,42.15,40.58,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,4.2,4.65,4.88,5.1,5.47,1.2,0.15,1.8,0.67,0.6,0.53,1.2,1.13,1.73,0.75,0,1.58,6.15,4.73,5.02,5.1,5.25,4.8,0,0,0,0,0,0,1.13,2.1,0,0,0,0.83,0,0,0,1.5,2.55,1.35,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/03/2022,P,40.5,40.43,40.05,39.68,39.68,39.53,24.67,22.35,23.92,26.25,30.23,30.75,30.38,30.38,29.93,30.15,30.23,34.28,48.22,47.85,47.1,47.1,46.28,45.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,5.18,5.4,5.63,5.4,6.45,1.35,0,0,0.98,2.93,2.85,2.78,2.63,2.85,2.85,3.08,5.32,10.5,10.2,10.13,9.6,9.15,9.07,0,0,0,0,0,0,0.22,0.9,0.98,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/04/2022,P,45.38,45.3,45.08,44.55,44.18,43.95,25.8,19.65,20.48,20.85,21.67,24.15,26.25,25.42,23.63,23.78,23.33,29.55,45.38,43.73,42.9,42.98,42.53,41.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23,9.67,10.05,10.65,10.57,10.65,5.4,3.45,3,2.55,2.1,2.25,2.18,1.5,1.73,1.58,2.1,4.57,9.53,8.93,8.78,8.32,8.1,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/05/2022,P,42.08,41.78,41.55,41.4,42,41.25,22.88,24.75,38.55,37.65,35.33,36.22,36.53,37.5,66.98,35.63,30.75,35.25,49.65,48.75,46.58,48.23,45.97,46.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,8.63,8.93,9.45,9.98,10.73,5.33,4.13,6.3,5.02,1.88,1.58,2.03,1.2,26.7,1.35,1.35,2.78,7.13,8.18,7.88,8.63,7.73,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.15,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/06/2022,P,46.13,44.85,39.6,39.9,45.3,46.35,27.9,28.2,48.9,62.33,65.7,66.08,33.75,52.88,68.7,47.33,31.35,34.35,48.68,42.83,42,41.77,41.47,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,7.2,3.08,4.2,10.65,12.3,6,3.6,14.1,19.88,19.43,18.6,0,10.88,27.15,11.03,0,2.17,7.2,2.4,2.1,2.03,1.95,1.8,0,0,0,0,0,0,0,0,0,0,0,0,7.05,3.08,0,0.15,0.08,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/07/2022,P,40.73,40.8,39.75,39.6,40.05,39.6,23.33,21.23,32.55,33.45,48.23,86.85,70.58,71.33,72.45,69.52,109.2,218.85,229.88,222.9,192.68,198.53,188.63,170.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.73,2.7,3.98,4.28,4.65,0.9,0,1.35,1.13,4.13,36.53,27.9,29.93,28.73,26.4,41.85,95.78,100.73,99.98,90.6,97.95,90.75,83.85,0,0,0,0,0,0,1.8,3.53,0.9,0.38,0.3,0,0,0,0,0,0.9,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/08/2022,P,173.33,183.08,166.58,161.33,172.8,165.75,147.53,169.05,169.65,165.15,177.9,182.93,164.17,187.8,207.3,184.05,125.1,32.33,47.1,45.08,43.73,42.83,40.95,39.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.55,92.78,93.38,94.27,97.05,96.75,93.23,98.93,90.98,88.2,100.43,105,86.7,108.23,115.58,98.78,37.35,0.38,3.6,1.58,1.5,1.2,1.05,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,3.53,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/09/2022,P,39.6,40.88,39.3,39.53,39.9,39.6,24.98,24.68,33.98,53.7,49.43,67.43,160.95,217.28,200.1,202.2,164.55,126.75,158.48,156.6,152.25,157.35,144.38,159.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,2.18,2.63,2.85,3.08,3.45,0.68,0,2.7,20.63,15.53,26.62,69,91.8,84.9,90.45,81.38,54,62.55,61.28,61.5,59.63,52.95,62.55,0,0,0,0,0,0,2.7,3.38,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/10/2022,P,167.7,151.65,122.03,130.8,90.52,44.93,25.05,22.2,145.95,152.63,133.88,122.33,107.1,165.45,158.55,154.13,140.25,125.48,175.35,182.4,184.2,174.75,133.95,42.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.55,60.15,54,55.43,27.6,6.38,1.13,0,52.05,57.15,58.8,51.53,46.35,61.43,63.15,60.15,59.25,75.23,70.27,69.45,69.38,68.85,54.75,3.52,0,0,0,0,0,0,0.83,1.43,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,7/11/2022,P,125.93,155.85,133.35,127.87,128.4,167.1,135.98,124.28,154.88,153.75,169.65,192.37,162.3,51.45,115.35,68.78,70.05,34.13,118.05,146.33,147.9,157.58,48.98,158.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.35,78.68,77.85,76.88,75.45,68.4,58.95,64.58,73.13,59.85,79.88,88.8,83.02,14.93,43.95,21.38,24,4.2,47.78,76.58,75.9,73.2,4.58,76.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/01/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/02/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/03/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/04/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/05/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/06/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/07/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/08/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/09/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/10/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,7/11/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/01/2022,P,68.57,68.67,68.75,70.21,69.9,69.27,67.8,66.09,66.57,34.07,3.24,3.43,5.25,4.68,3.41,3.47,4.25,37.25,72.38,72.87,72.99,72.93,72.86,72.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.06,57.99,58.77,60.35,59.55,58.56,51.09,26.13,9.72,4.14,0,0,0,0,0,0,0,4.92,12.68,12.23,12.39,12.54,12.66,12.84,0,0,0,0,0,0,0,0,0,2.93,5.61,5.84,5,5.25,5.96,5.97,5.49,1.88,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/02/2022,P,73.17,73.35,73.44,73.44,73.53,73.2,72.71,72.2,72.06,14.78,4.22,4.91,5.22,6.98,6.9,6.93,12.81,52.14,72.44,72.8,72.89,73.01,73.31,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91,14.84,15.24,15.51,15.5,15.99,11.26,9.6,8.74,0.28,0,0,0,0,0,0,0.28,7.35,12.45,12.17,12.26,12.84,13.97,16.4,0,0,0,0,0,0,0,0,0,3.78,5.09,4.61,5.27,4.29,4.4,4.25,3.35,0.44,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/03/2022,P,74.09,74.13,74.3,74.36,74.25,74.01,73.4,37.73,21.75,155.73,148.47,145.67,141.03,137.01,135.74,135.41,135.15,156.84,192.57,194.04,195.06,194.43,193.35,194.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33,17.43,17.88,17.97,18.06,33.44,59.4,28.05,11.88,39.36,32.36,30.57,28.19,25.47,25.35,25.22,25.2,34.43,34.31,34.19,34.72,35.64,36.36,39.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/04/2022,P,192.67,191.86,190.23,52.88,69.98,69.71,69.11,68.9,76.27,46.95,5.67,7.26,6.98,7.04,7.03,7.04,7.08,44.78,73.08,73.14,73.22,73.34,73.74,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.88,86.61,86.28,45.35,59.76,59.77,59.18,57.56,57.98,36.57,0,0,0,0,0,0,0,32.01,20.81,12,12.35,13.44,14.76,26.33,0,0,0,0,0,0,0,0,0.36,0.59,2.52,2.76,2.75,2.52,2.28,2.21,2.17,0.32,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/05/2022,P,73.65,73.77,73.89,73.89,73.82,73.55,72.71,67.98,6.99,19.89,25.31,21.03,21.15,21.03,21.03,21.03,21.02,52.16,72.96,72.91,73.49,73.55,73.88,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.54,57.45,57.89,58.14,57.83,58.47,57.35,48.68,0.39,0.03,5.09,0,0,0,0,0,0,5.13,8.59,7.46,8.66,8.87,9.89,30.42,0,0,0,0,0,0,0,0.27,3.96,2.82,4.71,3.89,3.75,4.13,4.22,4.11,3.78,1.07,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/06/2022,P,73.88,73.97,74.09,74.12,74.19,73.79,73.07,37.01,21.42,21.28,20.48,18.03,24.42,33.45,33.39,33.33,32.3,52.82,73.14,72.83,72.59,72.09,72.33,72.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.18,46.47,13.22,15.95,26.78,36.09,33.65,21.44,10.29,9.59,8.37,6.93,12.33,19.05,18.54,1.35,0.12,7.41,13.5,11.64,12.35,11.6,12.81,13.77,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.3,0.41,0,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,7/07/2022,P,72.57,72.68,72.83,72.81,72.89,72.35,72.23,72.36,68.52,62.97,102.23,145.32,139.14,142.67,142.56,120.81,157.22,205.44,192.5,201.15,200.36,199.43,198.48,196.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,14.48,15.23,15.39,56.07,58.77,60.13,60.95,38.79,8.82,18.45,29.18,26.94,28.37,27.92,22.85,30.92,43.18,43.95,43.35,44.42,44.6,45.09,45.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.24,0,0,0,0,0,0,0
