,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt01751,POLLOSAN INCUBACION V1,2839463,11/02/2022,P,100.75,100.63,100.83,102.1,100.67,101.85,107.32,108.52,114.58,117.55,121.39,132.23,132.17,130.42,126.56,128.37,131.19,129.72,118.35,116.85,114.91,107.48,106.05,102.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.44,20.51,21.09,21.62,20.53,20.28,23.71,22.64,25,27.6,30.13,34.01,34.3,31.76,30.05,31.1,30.89,31.45,28.12,27.21,27.9,28.45,26.61,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/03/2022,P,105.22,112.18,111.94,109.46,109.4,109.02,109.11,110.27,104.76,0,0.1,6.8,130.3,139.11,137.99,140.79,143.55,131.93,127.12,120.75,115.62,94.45,94.08,97.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22,26.47,27.46,26.93,24.92,26.58,26.25,26.58,23.96,0,0.33,3.78,31.91,34.17,33.36,33.45,33.12,30.9,29.45,26.76,26.6,21.93,21.83,21.81,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/01/2022,P,949.68,941.04,1014.84,1122.84,1446.84,1443.24,1678.68,1583.64,1833.48,1943.64,2013.84,1910.88,1822.68,1788.84,1918.08,1893.24,1894.68,1708.2,1531.44,1429.56,1425.24,1504.08,1484.28,1124.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.24,340.56,398.16,415.08,561.24,500.76,727.92,614.52,802.8,867.96,936.36,840.24,765.72,799.56,886.68,858.24,891,730.44,590.4,568.08,561.6,605.16,581.04,355.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/02/2022,P,929.16,903.96,912.6,986.04,1023.12,1192.68,1414.8,1788.12,1922.4,1994.76,2010.6,1991.88,1873.08,1984.32,1980.72,1866.96,1782.36,1654.92,1521.36,1467.72,1389.6,1477.44,1455.84,1477.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.32,290.88,310.68,341.28,351,466.56,601.2,787.32,875.52,885.6,921.6,917.28,784.8,891.72,911.88,833.04,780.84,690.48,580.32,574.56,550.44,593.28,561.6,541.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/03/2022,P,1395,992.52,1063.08,1125.72,1177.56,1622.88,1791.72,1895.04,1955.88,2011.68,1987.92,1966.68,1863,2026.08,1919.52,1946.16,1992.6,1821.96,1726.92,1457.28,1369.44,1463.76,1510.92,1470.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.4,365.4,396.72,417.96,429.12,674.64,771.84,843.48,887.4,919.44,868.32,876.96,811.44,949.68,822.6,902.16,935.28,778.68,718.2,575.64,515.52,574.92,611.64,544.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02536,SAN MARINO BOLO V1,2923414,11/01/2022,P,62.26,65.11,69.89,73.47,72.03,68.37,65.29,64.46,63.01,69.67,74.88,81.11,92.27,85.95,91.47,83.52,76.55,67.49,68.43,66.08,62.07,60.99,59.4,61.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0.16,0.99,0.76,4.54,0.52,2.18,1.99,1.36,0.16,0.15,0.12,0.02,0,0,0,16.08,16.25,15.84,13.67,13.74,14.47,12.38,9.01,8.49,6.34,3.55,3.21,1.06,3.28,1.89,2.2,3.17,6,6.08,8.23,10.3,11.69,12.59,13.82
Frt02536,SAN MARINO BOLO V1,2923414,11/02/2022,P,60.96,60.15,57.89,60.27,57.65,58.77,59.53,61.23,60.63,69.4,72.73,70.55,74.59,75.29,66.09,63.37,62.09,62.67,61.63,60.98,57.71,60.38,60.08,60.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0.46,0.69,1.25,1.21,0.14,0.01,0.06,0.08,0,0,0,0,0,0,14.03,14.8,15.49,15.1,15.2,15.07,12.89,10.92,11.06,5.91,4.22,2.7,1.61,2.04,5.6,7.01,7.49,8.71,10.14,11.46,12.33,11.66,13.51,14.31
Frt02536,SAN MARINO BOLO V1,2923414,11/03/2022,P,58.69,57.29,59.99,67.86,63.9,70.15,69.26,59.01,62.63,74.11,78.57,78.48,88.09,89.05,88.86,81.19,71.81,74.61,71.95,69.81,71.59,60.7,55.64,53.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,1.13,1.12,0.65,4.38,4.08,2.39,1.4,0.34,0.08,0.01,0,0,0,0,0,14.88,15.53,16.01,15.5,15.9,13.68,11.12,12.63,9.3,3.35,2.28,2.83,0.73,1.13,0.63,3.05,5.01,7.01,9.95,11.01,11.52,14.75,16.25,17.92
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,11/01/2022,P,106.52,103.69,100.58,94.31,91.61,89.17,81.38,88.37,85.27,94.78,112.33,115.63,120.52,120.65,121.84,121.04,109.89,103.75,98.14,92.33,90.95,90.02,85.67,83.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.77,36.37,38.02,33.66,30.03,27.26,23.63,28.25,30.89,34.06,37.62,37.82,45.08,43.63,42.77,42.64,40.72,39.14,35.18,37.95,41.05,45.08,31.35,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,11/02/2022,P,83.42,84.68,82.3,83.62,81.91,82.43,84.68,90.55,94.05,93.98,108.97,108.57,112.53,116.16,110.35,92.73,102.89,102.96,105.8,106.26,112.53,109.89,106.39,104.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.62,33,29.04,29.63,26.99,32.67,33.86,34.78,34.12,30.76,35.97,34.98,39.73,39.53,36.37,34.85,36.83,37.29,40.66,37.88,39.86,37.42,31.88,30.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,11/03/2022,P,99.99,93.32,95.11,96.1,87.38,83.29,78.08,87.78,91.94,94.05,91.81,89.76,88.7,93.06,96.36,96.43,94.38,92.86,91.87,91.41,90.55,92.27,93.13,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93,32.93,29.77,33.99,29.44,37.49,33.4,36.37,40.59,38.94,35.84,32.93,36.23,36.76,35.31,34.65,35.64,35.05,34.12,36.3,39.14,36.23,32.41,31.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,11/01/2022,P,923.58,865.8,834.8,994.82,1126.13,1043.33,905.63,1172.02,1190.66,1088.6,1202,1116.77,1180.89,942.62,948.56,1037.47,1157.76,1155.96,1133.69,1163.34,1245.2,1069.92,893.57,1159.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.55,292.59,283.64,368.41,444.78,404.28,339.17,444.6,438.48,411.08,459.77,426.42,479.07,378.36,351.09,381.65,452.93,473.72,428.63,468.77,487.58,388.04,309.02,462.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,11/02/2022,P,1225.62,1094.53,929.39,1113.39,1094.22,1172.3,1022.18,994.5,923.13,942.93,1135.89,1008.99,1038.15,738.09,632.84,1086.12,953.78,984.74,940.45,882.72,1111.99,1221.35,940.77,1074.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,428.81,348.12,421.65,429.03,450.14,372.47,384.53,367.74,354.87,451.49,376.16,383.09,255.87,249.12,431.78,376.74,365.76,363.06,354.2,441.72,494.19,333.81,392.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,11/03/2022,P,1131.26,935.87,889.38,988.07,1222.38,1143.32,899.51,994.19,1136.79,1170.18,944.55,1159.2,848.66,630.59,419.22,605.07,810.85,1151.87,1029.47,1199.12,914.49,839.12,1130.09,1009.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.92,326.3,306.32,364.46,523.71,430.52,322.92,383.49,444.91,442.44,348.26,460.98,323.01,218.92,140.72,243.9,319.19,447.44,407.84,464.22,324.45,301.1,446,384.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,11/01/2022,P,1.22,1.25,1.12,1.12,1.12,1.15,1.15,1.15,1.12,1.12,1.09,1.09,1.12,1.12,1.09,1.09,1.12,1.19,1.12,1.12,1.12,1.12,1.12,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,4.79,3.6,3.4,3.5,3.47,3.83,3.8,3.56,3.37,3.07,3.04,3.47,3.4,3.14,3.04,3.4,4.09,3.4,3.53,3.43,3.2,3.47,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,11/02/2022,P,1.06,1.09,1.09,1.09,1.12,1.09,1.09,26.86,93.62,93.49,93.72,93.69,93.98,93.82,93.85,92.9,92.76,92.86,93.13,92.73,92.93,16.86,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.8,3.07,3.27,3.17,3.04,3.17,11.39,30.46,34.02,34.29,34.58,35.08,34.98,34.98,35.01,35.97,36.53,34.82,34.82,35.21,9.04,3.73,4.09,0,0,0,0,0,0,0,0.3,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,11/03/2022,P,1.25,1.15,1.15,1.19,1.19,1.12,1.35,2.24,14.29,4.95,32.08,94.15,92.53,91.41,91.28,90.55,91.54,38.78,1.09,1.12,1.12,1.15,1.15,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,3.66,4.03,4.19,3.99,3.63,3.86,4.19,9.93,4.29,12.51,33.43,34.52,33.99,33.5,33.03,33.92,16.37,3.1,3.3,3.43,3.73,3.86,4.39,0,0,0,0,0,0,0,0.07,0.83,0.36,0.03,0.07,0,0,0,0,0,0.23,0,0,0,0,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,11/01/2022,P,1.75,1.75,1.68,1.62,1.65,1.68,1.68,1.68,1.62,1.65,1.58,1.58,1.65,1.65,1.62,1.58,1.65,1.72,1.65,1.65,1.65,1.62,1.65,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,6.07,5.15,4.92,5.08,5.08,5.31,5.28,4.98,4.85,4.55,4.52,4.92,4.85,4.62,4.52,4.85,5.51,4.92,5.02,4.88,4.72,4.95,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,11/02/2022,P,1.58,1.58,1.62,1.62,1.62,1.62,1.62,1.62,1.55,1.55,40.13,72.67,74.32,78.84,74.05,70.29,70.13,68.9,66.96,72.01,69.14,73.89,88.04,11.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,4.42,4.65,4.82,4.78,4.65,4.72,4.62,4.22,4.26,19.27,27.88,28.58,29.7,28.08,27.16,28.97,28.05,25.41,27.65,27.06,29.27,33.99,8.71,0,0,0,0,0,0,0,0,0,0,0.33,0.03,0.03,0,0.07,0.07,0.03,0.07,0,0.03,0.03,0.03,0,0.03
Frt03503,AGROPECUARIA ALFA 2,32271869,11/03/2022,P,1.78,1.68,1.68,1.72,1.72,1.68,1.62,1.62,1.55,1.49,1.55,1.55,9.54,91.84,79.5,76.96,76.03,75.6,75.54,33.53,1.65,1.68,1.68,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,5.18,5.54,5.68,5.54,5.21,5.02,4.69,4.06,3.63,4.32,4.03,7.36,35.9,29.21,27.85,27.98,28.31,28.12,15.18,4.98,5.21,5.28,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0
Frt03504,AGROPECUARIA ALFA 3,32271906,11/01/2022,P,0.48,0.48,0.48,0.49,0.49,0.48,0.48,0.48,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.3,0.22,0.3,0.33,0.26,0.18,0.25,0.27,0.3,0.23,0.15,0.33,0.23,0.15,0.06,0.16,0.44,0.32,0.36,0.08,0.33,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO V1,2918017,11/01/2022,P,287.17,312.28,257.29,296.98,289.85,281.9,247.37,236.23,219.53,225.56,236.79,230.54,269.57,291.06,255.13,283.3,288.38,327.76,361.06,320.85,395.48,364.21,350.15,335.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.28,106.25,89.17,101.05,99.29,94.61,84.29,75.24,70.54,71.87,73.44,74.59,85.1,91.89,86.49,91.49,93.35,109.62,127.44,107.35,139.73,123.8,121.39,114.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO V1,2918017,11/02/2022,P,399.56,397.64,277.18,337.73,351.09,294.82,307.8,290.75,364.86,295,290.23,295,264.38,351.56,322.04,320.8,354.58,405.83,362.61,370.66,286.18,377.75,390.35,364.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.01,138.17,93.44,115.09,119.7,100.78,103.93,95.63,121.77,96.28,98.93,97,84.53,115.7,107.44,105.19,119.72,141.26,123.95,128.32,99.45,130.37,135.11,126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO V1,2918017,11/03/2022,P,349.49,355.03,291.42,349.29,358.34,334.28,253.28,301.39,262.98,288.92,333.79,322.65,366.44,353.81,295.63,362.97,261.99,368.33,354.87,338.81,338.24,333.32,304.56,379.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.19,120.35,95.47,117.11,121.43,119.09,85.59,98.6,83.27,91.73,108.29,109.98,121.66,117.68,95.63,119.9,85.34,123.77,119.88,113.56,115.72,116.66,103.52,128.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05111,ITALCOL GIRON PLANTA II PRINCIPAL ,38289350,11/01/2022,P,425.5,420.1,419.64,295.09,424.24,449.77,348.68,459.2,494.16,481.51,332.7,497.49,429.76,508.42,507.96,456.78,525.44,486.22,479.21,495.65,480.47,469.55,500.14,474.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.14,154.79,134.21,82.46,133.29,147.09,112.82,148.81,174.92,169.97,99.13,175.84,149.73,162.61,169.28,158.93,199.18,169.05,172.84,195.27,194.81,202.06,207.35,180.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
