;;;;;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR
;;;;;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/01/2022;P;972;997.2;986.4;975.6;1080;882;918;1058.4;1112.4;1065.6;1159.2;936;889.2;907.2;1054.8;1166.4;1094.4;871.2;1108.8;936;1242;1209.6;1112.4;1209.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385.2;342;399.6;345.6;374.4;360;388.8;432;392.4;406.8;471.6;352.8;399.6;324;403.2;435.6;421.2;288;374.4;367.2;453.6;424.8;378;460.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/02/2022;P;1278;1137.6;1317.6;1342.8;1116;1119.6;1051.2;867.6;1072.8;986.4;763.2;604.8;759.6;619.2;666;766.8;802.8;1101.6;1112.4;964.8;1076.4;1087.2;925.2;1123.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;471.6;374.4;482.4;500.4;374.4;360;388.8;370.8;424.8;381.6;316.8;216;270;219.6;219.6;248.4;295.2;417.6;403.2;370.8;414;360;360;421.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/03/2022;P;1076.4;1040.4;1090.8;1177.2;1188;802.8;900;579.6;1015.2;1015.2;1094.4;716.4;529.2;561.6;385.2;360;702;680.4;802.8;1119.6;1206;1090.8;1116;1278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327.6;370.8;392.4;432;392.4;313.2;399.6;205.2;363.6;410.4;399.6;277.2;194.4;194.4;140.4;140.4;237.6;244.8;295.2;388.8;446.4;432;392.4;460.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/04/2022;P;1112.4;1141.2;1094.4;1094.4;1126.8;874.8;1087.2;1188;1382.4;1281.6;964.8;1054.8;882;979.2;982.8;1126.8;1047.6;1090.8;1112.4;1029.6;1245.6;1090.8;1036.8;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.6;432;370.8;381.6;381.6;313.2;414;450;518.4;478.8;385.2;414;421.2;428.4;435.6;446.4;374.4;435.6;453.6;450;475.2;439.2;367.2;298.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/05/2022;P;867.6;990;1004.4;975.6;1281.6;918;882;972;1029.6;1026;961.2;1195.2;1202.4;907.2;1062;975.6;1033.2;1137.6;1141.2;954;1054.8;1072.8;1126.8;1141.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334.8;367.2;396;331.2;450;316.8;313.2;396;381.6;403.2;349.2;439.2;442.8;316.8;442.8;345.6;316.8;428.4;424.8;378;342;367.2;439.2;392.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/06/2022;P;1094.4;1252.8;1036.8;961.2;1198.8;1072.8;864;914.4;1076.4;1000.8;961.2;910.8;788.4;1036.8;878.4;831.6;903.6;1015.2;716.4;871.2;813.6;147.6;61.2;61.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421.2;489.6;417.6;363.6;468;399.6;356.4;381.6;446.4;432;392.4;331.2;316.8;410.4;309.6;291.6;374.4;352.8;230.4;284.4;302.4;39.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;14.4;18
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/07/2022;P;61.2;57.6;57.6;61.2;57.6;54;57.6;86.4;90;64.8;100.8;104.4;100.8;90;100.8;97.2;111.6;111.6;180;270;417.6;597.6;928.8;950.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;25.2;43.2;32.4;36;18;18;21.6;32.4;28.8;28.8;28.8;100.8;158.4;270;295.2;295.2;313.2;14.4;18;18;14.4;18;14.4;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/08/2022;P;1065.6;1137.6;979.2;1159.2;1011.6;619.2;705.6;417.6;644.4;684;694.8;723.6;644.4;496.8;471.6;331.2;558;961.2;1076.4;979.2;1119.6;867.6;1011.6;1018.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424.8;464.4;428.4;482.4;410.4;295.2;313.2;165.6;226.8;252;273.6;277.2;223.2;176.4;259.2;205.2;352.8;511.2;594;565.2;608.4;493.2;540;568.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/09/2022;P;1123.2;1137.6;1083.6;932.4;1101.6;975.6;979.2;878.4;1069.2;1040.4;568.8;421.2;360;316.8;576;468;471.6;471.6;435.6;738;633.6;669.6;630;489.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597.6;597.6;586.8;514.8;583.2;547.2;576;489.6;403.2;439.2;248.4;151.2;151.2;115.2;201.6;158.4;154.8;154.8;205.2;320.4;237.6;273.6;298.8;219.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/10/2022;P;666;1008;1123.2;1083.6;1292.4;1303.2;1288.8;1101.6;1047.6;1260;831.6;1144.8;1170;1054.8;1105.2;1098;1087.2;1018.8;1162.8;1162.8;1170;1177.2;1137.6;1245.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309.6;417.6;478.8;424.8;482.4;496.8;511.2;475.2;435.6;453.6;349.2;403.2;421.2;349.2;381.6;388.8;378;403.2;442.8;432;446.4;442.8;453.6;489.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/11/2022;P;1213.2;1206;1018.8;1134;1022.4;1072.8;921.6;529.2;475.2;471.6;586.8;1195.2;1170;997.2;964.8;1004.4;1209.6;1047.6;738;673.2;781.2;925.2;982.8;910.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493.2;558;550.8;633.6;604.8;626.4;550.8;338.4;262.8;313.2;363.6;626.4;630;381.6;349.2;392.4;453.6;406.8;248.4;320.4;298.8;324;370.8;356.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;8/12/2022;P;1119.6;1062;864;1065.6;900;741.6;763.2;622.8;748.8;637.2;860.4;1213.2;1209.6;1065.6;1051.2;1159.2;1314;1155.6;1033.2;1036.8;1148.4;1098;1195.2;1159.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.6;439.2;403.2;432;352.8;302.4;363.6;327.6;334.8;255.6;338.4;439.2;460.8;439.2;399.6;410.4;478.8;471.6;367.2;381.6;464.4;432;464.4;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/13/2022;P;1144.8;1342.8;1353.6;1159.2;1220.4;1112.4;853.2;727.2;1105.2;1256.4;1252.8;1119.6;1094.4;928.8;1033.2;770.4;579.6;536.4;439.2;784.8;763.2;788.4;921.6;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475.2;518.4;522;489.6;468;406.8;309.6;378;428.4;475.2;478.8;396;327.6;316.8;424.8;370.8;288;248.4;154.8;295.2;316.8;316.8;349.2;291.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/14/2022;P;864;1072.8;961.2;993.6;763.2;169.2;100.8;108;129.6;111.6;93.6;90;97.2;93.6;86.4;86.4;86.4;61.2;61.2;61.2;64.8;61.2;61.2;61.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291.6;406.8;345.6;392.4;291.6;43.2;21.6;18;28.8;21.6;18;14.4;14.4;18;14.4;14.4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;7.2;10.8;3.6;10.8;10.8;7.2
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/15/2022;P;61.2;61.2;61.2;61.2;61.2;61.2;61.2;90;93.6;93.6;93.6;97.2;118.8;140.4;489.6;630;712.8;788.4;964.8;900;666;496.8;734.4;835.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2;18;14.4;18;21.6;14.4;25.2;36;151.2;223.2;302.4;360;352.8;313.2;252;154.8;309.6;352.8;7.2;10.8;7.2;7.2;7.2;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/16/2022;P;964.8;1166.4;914.4;838.8;500.4;493.2;392.4;594;662.4;817.2;1263.6;1227.6;1108.8;1058.4;979.2;1180.8;1213.2;1155.6;1155.6;1112.4;968.4;928.8;1044;1047.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392.4;428.4;367.2;280.8;172.8;147.6;133.2;216;237.6;306;442.8;453.6;453.6;417.6;417.6;460.8;464.4;442.8;450;439.2;381.6;331.2;385.2;392.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/17/2022;P;842.4;982.8;932.4;820.8;892.8;1112.4;1123.2;1054.8;1134;1209.6;1378.8;1166.4;1065.6;1292.4;1285.2;1036.8;1137.6;1155.6;1033.2;1152;1144.8;842.4;1101.6;1148.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349.2;345.6;313.2;327.6;334.8;374.4;385.2;381.6;406.8;428.4;486;396;414;478.8;468;417.6;442.8;446.4;414;450;442.8;352.8;410.4;381.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/18/2022;P;1206;1112.4;1018.8;1051.2;1054.8;946.8;694.8;900;1080;1076.4;1144.8;1054.8;957.6;925.2;1119.6;993.6;1245.6;1274.4;1209.6;1342.8;1105.2;1108.8;1022.4;860.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;396;381.6;381.6;320.4;288;237.6;345.6;403.2;388.8;432;432;327.6;338.4;450;428.4;482.4;489.6;468;511.2;457.2;406.8;392.4;338.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/19/2022;P;878.4;950.4;1209.6;964.8;910.8;849.6;1170;1047.6;1148.4;1411.2;1368;1224;1062;921.6;1141.2;1303.2;1155.6;1029.6;806.4;975.6;1126.8;1090.8;1072.8;1033.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309.6;349.2;421.2;370.8;284.4;255.6;457.2;428.4;460.8;536.4;522;482.4;370.8;414;489.6;514.8;439.2;370.8;316.8;320.4;428.4;410.4;399.6;388.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/20/2022;P;889.2;1011.6;1285.2;1116;1126.8;1044;1040.4;1141.2;1263.6;1249.2;1202.4;1195.2;1202.4;1015.2;925.2;1000.8;1209.6;1155.6;1198.8;1083.6;1123.2;1080;1098;1130.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273.6;316.8;468;370.8;385.2;334.8;396;460.8;543.6;504;475.2;468;489.6;464.4;410.4;442.8;489.6;489.6;421.2;378;446.4;396;403.2;439.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/21/2022;P;1126.8;806.4;1062;813.6;712.8;169.2;126;122.4;115.2;108;97.2;104.4;104.4;93.6;93.6;97.2;93.6;100.8;115.2;126;169.2;518.4;979.2;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457.2;334.8;446.4;309.6;259.2;25.2;18;21.6;14.4;10.8;14.4;14.4;18;14.4;10.8;14.4;10.8;10.8;14.4;18;50.4;205.2;360;385.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/22/2022;P;1119.6;921.6;1040.4;1015.2;860.4;914.4;529.2;460.8;504;507.6;374.4;313.2;262.8;345.6;288;334.8;424.8;648;1022.4;939.6;853.2;698.4;910.8;712.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428.4;306;410.4;406.8;316.8;352.8;194.4;158.4;169.2;176.4;140.4;118.8;104.4;129.6;111.6;129.6;180;302.4;392.4;370.8;298.8;241.2;370.8;295.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/23/2022;P;788.4;1047.6;1191.6;1029.6;1155.6;1101.6;1299.6;1252.8;1173.6;1346.4;1155.6;1213.2;1288.8;1018.8;1234.8;1072.8;1292.4;1076.4;1000.8;1137.6;1306.8;1152;817.2;1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;417.6;486;417.6;489.6;482.4;518.4;514.8;486;482.4;442.8;468;475.2;378;446.4;417.6;486;464.4;370.8;396;507.6;432;320.4;417.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/24/2022;P;1177.2;1051.2;820.8;1080;1368;903.6;806.4;932.4;1004.4;691.2;842.4;903.6;972;882;795.6;903.6;1184.4;1155.6;943.2;997.2;1015.2;828;968.4;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496.8;460.8;331.2;406.8;532.8;345.6;309.6;334.8;403.2;255.6;334.8;399.6;367.2;424.8;338.4;374.4;424.8;468;374.4;392.4;417.6;284.4;381.6;435.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/25/2022;P;1216.8;1105.2;1155.6;1173.6;1015.2;892.8;817.2;806.4;990;1130.4;846;939.6;946.8;986.4;1231.2;1357.2;1216.8;1227.6;1051.2;1119.6;939.6;781.2;849.6;1202.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478.8;460.8;475.2;435.6;396;388.8;388.8;316.8;370.8;457.2;370.8;374.4;374.4;334.8;500.4;576;507.6;525.6;439.2;475.2;410.4;363.6;381.6;496.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/26/2022;P;1213.2;1126.8;1022.4;1191.6;892.8;702;1278;1292.4;1242;1098;1299.6;1044;968.4;968.4;698.4;914.4;1238.4;1231.2;1090.8;939.6;1116;874.8;1018.8;842.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507.6;453.6;374.4;457.2;349.2;309.6;536.4;529.2;453.6;439.2;522;414;342;352.8;291.6;410.4;565.2;525.6;471.6;446.4;464.4;367.2;435.6;331.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/27/2022;P;1015.2;1119.6;1026;997.2;1227.6;997.2;878.4;615.6;1065.6;1015.2;1152;921.6;828;730.8;572.4;468;572.4;698.4;655.2;716.4;792;885.6;788.4;615.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421.2;442.8;385.2;367.2;511.2;356.4;288;223.2;432;417.6;457.2;309.6;298.8;302.4;280.8;262.8;291.6;352.8;255.6;262.8;291.6;349.2;295.2;302.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/28/2022;P;432;684;756;871.2;676.8;212.4;100.8;111.6;147.6;136.8;100.8;97.2;104.4;93.6;86.4;82.8;82.8;90;100.8;118.8;144;414;925.2;856.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;288;338.4;378;302.4;61.2;18;28.8;68.4;61.2;57.6;57.6;68.4;43.2;43.2;36;39.6;32.4;32.4;39.6;64.8;259.2;529.2;496.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/29/2022;P;1000.8;766.8;950.4;1015.2;1116;892.8;655.2;331.2;493.2;482.4;637.2;734.4;1216.8;1123.2;1152;1072.8;1159.2;1076.4;1191.6;1155.6;1015.2;975.6;1062;932.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;558;399.6;482.4;550.8;630;334.8;288;162;176.4;165.6;219.6;270;518.4;475.2;500.4;450;489.6;399.6;507.6;500.4;464.4;442.8;468;424.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00771;ITALCOL FUNZA PRINCIPAL;38289435;08/30/2022;P;1051.2;1036.8;889.2;1040.4;1105.2;806.4;716.4;802.8;1076.4;723.6;561.6;608.4;838.8;986.4;1195.2;1134;1198.8;1123.2;1278;1029.6;1166.4;1011.6;961.2;1015.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457.2;442.8;360;475.2;489.6;313.2;313.2;370.8;504;327.6;226.8;230.4;302.4;342;493.2;475.2;468;417.6;482.4;410.4;478.8;396;378;388.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/01/2022;P;87.6;84.15;90.45;83.85;90.15;88.5;68.25;57.75;120.3;130.95;128.7;99;103.2;87;78.9;88.65;96.15;95.7;91.05;88.65;90.15;83.55;81.75;81.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3;41.1;44.55;38.4;46.2;38.55;28.2;32.85;55.95;66.6;66.15;46.05;46.8;39.3;29.85;35.55;45.75;54.6;47.85;38.7;49.05;41.25;39.45;35.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/02/2022;P;90.6;77.4;82.5;72.3;91.95;80.7;59.25;72.15;86.85;67.65;59.7;60.45;63.3;76.05;98.85;98.55;84.3;88.35;73.65;72.45;67.65;69.45;64.35;75.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.75;41.25;45.45;38.4;44.1;49.35;26.4;30.6;39.9;30.45;25.95;26.1;25.65;37.5;40.2;42.3;39.3;38.25;24.15;28.2;25.8;25.05;26.7;34.2;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0;0.15;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/03/2022;P;64.05;62.1;69.15;74.1;61.65;63.9;24.6;27.45;24.6;33.3;28.35;24.3;27.6;30;51;48.45;68.25;69.45;63.45;69;63.9;64.05;61.35;64.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.65;27.6;31.2;30.9;25.95;33.9;17.55;19.35;17.25;19.2;15;12.15;13.5;13.8;21.6;20.4;24.9;25.95;22.2;24.6;22.35;23.4;26.25;27.45;0;0;0;0;0.15;0;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0.15;0;0;0.15;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/04/2022;P;67.5;53.7;61.35;60.45;59.7;55.5;61.2;52.5;46.35;58.35;52.05;37.95;43.65;41.85;35.4;38.7;32.7;37.65;32.7;27.6;31.95;39;32.4;26.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;26.25;28.5;28.05;25.2;22.8;20.4;18.15;17.25;24.3;22.95;10.95;14.7;17.55;12;11.55;11.25;19.2;11.55;12;10.8;16.65;16.95;15.75;0;0.15;0;0;0;0.15;0.15;0;0.15;0;0;0;0;0;0.15;0.15;0.3;0;0.15;0.3;0;0;0.15;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/05/2022;P;27.6;32.25;35.85;28.8;24.9;27.3;42.9;31.65;28.8;23.85;25.5;26.1;74.25;67.05;83.4;93.3;84;65.4;58.35;45.15;64.8;61.65;54.6;44.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.25;15.15;20.7;15.6;14.55;11.4;17.7;12.9;11.1;11.1;13.2;13.05;25.65;21.15;31.8;37.05;34.65;25.65;19.35;18.3;20.85;21;23.25;20.55;0;0;0;0;0;0.15;0;0.45;0.6;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0.15
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/06/2022;P;60.6;64.95;54.75;44.25;53.1;64.8;72.3;55.95;57.45;47.1;22.95;21.75;18.3;17.4;32.55;40.35;38.85;34.8;39.6;35.4;33.45;27.75;32.25;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.95;30.3;25.35;21.45;23.1;27.15;27.9;21.9;21.15;21;14.1;11.25;8.7;9.9;15.9;13.95;15.75;17.1;17.1;11.4;11.1;8.85;15;15.6;0;0;0;0.15;0;0;0;0.15;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0.15;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/07/2022;P;38.1;27.75;25.35;35.55;29.85;31.65;29.1;35.7;27.3;37.5;29.85;42.15;37.35;31.2;36;27.15;37.35;26.4;35.1;32.1;34.65;31.5;27.15;34.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.45;17.4;15.45;23.7;18.6;20.4;19.05;21.3;11.1;10.8;8.55;12.6;14.7;10.2;14.4;10.2;20.25;13.95;10.95;12.45;17.4;14.55;16.35;18.75;0;0;0;0;0;0;0;0;0;0;0;0.15;0.15;0;0;0;0;0;0;0.45;0.3;0.15;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/08/2022;P;30.3;32.55;24;28.8;29.1;37.95;30.45;32.85;45.3;43.35;41.25;43.2;91.95;93.6;94.8;78.3;81.3;86.25;91.65;70.8;73.8;75.75;88.35;69.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.95;17.4;14.1;14.25;15.45;20.55;15.3;16.35;21.15;22.2;19.05;19.8;34.65;33.3;30.15;26.55;28.5;37.5;34.35;25.8;25.95;28.5;35.7;27.3;0;0.15;0.15;0;0.15;0.15;0;0.15;0;0;0;0.3;0;0;0;0;0;0;0;0.15;0;0;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/09/2022;P;70.2;75;72.9;72.45;73.95;70.5;52.95;49.05;41.85;41.55;42.75;44.7;61.8;49.2;50.85;51.15;41.1;57.6;54.9;52.5;51;62.25;64.05;51.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30.15;29.7;33.6;31.5;27.75;19.8;14.85;18.9;20.25;18.9;16.2;31.95;22.5;25.35;25.65;14.55;28.65;30.3;29.55;25.8;33.75;38.85;34.95;0;0;0;0;0;0.15;0;0.15;0.15;0;0.15;0;0;0;0;0;0.3;0;0;0;0;0;0;0
Frt00981;AVICOLA EL MADROÐO PTA PRINCIPAL;38289327;8/10/2022;P;51.75;54.45;59.1;55.65;50.1;55.2;59.1;65.4;54.15;57.3;54.75;70.05;67.65;61.35;59.7;69.75;63.75;65.4;58.5;57.75;57.15;66.9;54.3;51.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.65;36.15;36.3;34.35;30.9;33;29.25;31.8;27.6;25.65;29.1;36.45;40.95;35.85;32.4;36.15;44.1;50.25;37.65;40.2;34.05;36.6;31.2;31.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0
