,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,10/02/2022,P,1071,876.6,651.24,780.12,943.56,942.12,880.2,857.16,793.44,733.32,797.76,900.72,889.2,843.84,828.72,778.32,770.76,773.28,737.28,714.96,761.4,808.92,773.28,793.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.84,186.48,138.6,213.12,309.24,274.32,255.96,244.44,202.68,127.08,184.32,281.16,273.96,205.92,204.48,187.92,200.16,185.4,168.84,114.12,180.36,189.72,200.52,199.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,10/03/2022,P,840.96,804.96,874.44,1201.32,1162.44,1150.92,1454.04,1632.24,1919.88,1913.4,1913.76,1904.04,1796.4,1988.64,2055.6,2003.04,2008.44,1746.36,1532.52,1424.88,1399.68,1415.88,867.96,979.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.56,199.8,263.52,440.64,392.76,367.92,540,663.84,829.8,810.36,799.92,769.32,712.44,852.48,896.04,902.88,903.6,705.6,592.92,483.84,491.4,529.56,259.92,353.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,10/04/2022,P,992.16,921.96,1173.96,1702.8,1702.8,1728,1905.84,1922.4,1719,1412.64,1580.4,1499.4,1463.76,1518.12,1478.52,1460.52,1443.6,1287,1234.8,1129.32,1085.4,1080.72,1182.96,1106.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.76,321.48,443.52,723.6,731.52,672.84,859.68,853.92,696.96,588.6,689.4,635.4,614.88,670.68,639,664.2,581.76,520.56,483.48,464.76,407.88,431.28,457.92,424.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02536,SAN MARINO BOLO,38289434,10/01/2022,P,59.4,57.2,59.4,57.2,72.6,70.4,70.4,77,70.4,55,59.4,63.8,68.2,70.4,63.8,66,59.4,57.2,57.2,55,52.8,59.4,57.2,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,15.4,15.4,17.6,17.6,15.4,15.4,15.4,8.8,8.8,13.2,11,6.6,6.6,6.6,6.6,8.8,11,13.2,13.2,17.6,15.4,15.4,17.6,17.6
Frt02536,SAN MARINO BOLO,38289434,10/02/2022,P,57.2,59.4,57.2,59.4,59.4,61.6,57.2,52.8,52.8,48.4,57.2,68.2,70.4,70.4,70.4,74.8,72.6,66,61.6,57.2,59.4,52.8,52.8,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,17.6,17.6,17.6,17.6,17.6,17.6,17.6,15.4,15.4,15.4,11,6.6,4.4,4.4,4.4,2.2,6.6,6.6,8.8,11,13.2,17.6,17.6,15.4
Frt02536,SAN MARINO BOLO,38289434,10/03/2022,P,52.8,57.2,57.2,63.8,72.6,68.2,61.6,55,59.4,61.6,70.4,85.8,88,83.6,85.8,107.8,94.6,81.4,66,55,55,55,48.4,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,0,2.2,6.6,4.4,2.2,0,0,0,0,0,0,17.6,17.6,15.4,17.6,17.6,15.4,15.4,13.2,8.8,8.8,4.4,2.2,0,4.4,2.2,0,0,4.4,8.8,13.2,13.2,15.4,15.4,15.4
Frt02536,SAN MARINO BOLO,38289434,10/04/2022,P,52.8,61.6,61.6,59.4,61.6,57.2,55,59.4,59.4,63.8,74.8,94.6,94.6,85.8,79.2,79.2,68.2,46.2,0,0,0,22,52.8,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.4,6.6,2.2,2.2,0,0,0,0,0,0,0,0,0,15.4,15.4,15.4,15.4,15.4,15.4,13.2,8.8,8.8,8.8,4.4,0,0,2.2,2.2,6.6,11,8.8,0,0,0,8.8,15.4,19.8
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,10/01/2022,P,96.03,94.12,92.07,90.29,83.36,83.89,95.11,100.39,98.54,100.98,105.34,104.15,90.88,101.38,93.06,98.47,102.7,95.11,88.77,90.42,91.28,87.58,89.76,88.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.92,42.5,41.98,40.46,33.07,33.66,37.62,38.48,34.91,30.69,28.25,29.11,36.37,39.4,37.42,35.57,37.03,37.09,32.47,34.78,37.29,35.97,39.01,40.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,10/02/2022,P,85.14,87.32,81.77,82.43,83.75,84.15,78.21,94.64,95.04,98.01,102.43,107.05,109.76,112.6,117.02,110.75,109.03,113.59,110.68,112.4,113.65,117.88,116.95,115.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.72,43.03,37.49,37.09,37.03,38.41,35.18,36.43,35.38,35.77,35.57,35.64,35.9,37.62,39.47,38.21,39.67,41.32,38.21,40.13,39.47,36.56,37.88,37.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,10/03/2022,P,113.59,112.66,114.25,108.9,101.51,92.14,94.78,84.55,91.81,97.94,104.87,125,131.93,131.74,124.74,129.29,126.92,129.76,130.35,124.08,116.29,112.2,111.67,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.49,39.14,39.14,39.53,34.32,33.33,42.31,39.4,38.48,41.98,44.35,47.26,51.88,49.57,45.01,46.33,45.8,44.75,45.67,40.72,38.74,42.04,42.7,48.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,10/04/2022,P,107.18,106.33,107.65,104.41,103.03,93.06,88.04,90.68,91.54,94.97,106.66,118.27,119.06,118.47,122.43,106.66,107.84,102.23,104.54,99.59,96.36,95.83,93.92,92.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,51.08,50.75,48.58,47.39,41.32,35.11,33.79,33.66,35.18,37.55,42.17,47.65,43.16,47.32,46.79,48.05,46.6,45.87,45.87,43.82,48.71,44.22,39.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,10/01/2022,P,1253.97,1202.04,997.07,1175.22,1120.1,1200.73,789.53,1065.73,925.38,883.67,939.56,978.03,799.2,928.04,933.53,983.07,1064.43,1172.66,651.74,587.52,322.97,154.67,112.82,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.4,452.7,362.79,441.41,438.84,451.66,290.03,439.92,345.29,351.68,387.99,401.9,288.81,338.31,362.97,376.38,395.37,444.92,203.71,190.08,107.28,42.35,24.39,23.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,10/02/2022,P,93.87,95.54,96.57,92.48,92.16,93.38,79.79,83.75,57.11,39.92,28.4,39.92,67.86,98.15,624.69,1010.25,1211.36,874.35,1052.6,1284.44,1139.04,1006.65,840.83,1199.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.63,25.2,24.62,21.78,21.87,23.58,23.94,29.34,16.88,8.28,2.2,9.99,16.2,27.23,219.28,394.2,459.63,320.18,397.66,516.65,444.24,363.91,309.29,454.41,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,10/03/2022,P,1078.83,1069.79,1095.17,993.51,1039.19,1059.48,752.63,1039.86,1094.18,784.17,851.54,1103.18,977.31,920.79,1209.78,1179.09,1314.86,1333.4,932.4,1318.91,1155.42,1188.13,1179.18,963.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.83,413.1,428.31,370.76,412.79,400.73,253.44,416.52,441.63,282.74,304.29,401.9,346.82,314.78,471.06,448.79,501.03,513.5,327.33,505.94,445.37,497.75,494.19,367.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
