,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt01615,ITALCOL BELLINI,2841136,8/02/2022,P,420.73,422.08,416.3,420.55,418.23,410.42,406.1,411.05,426.62,423.65,424.55,428.51,394.4,386.62,339.41,299.86,347.18,386.46,379.96,322.47,301.34,319.61,323.15,262.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.54,169.49,168.35,167.89,162.45,163.49,164.14,169.81,175.14,175.86,176.29,184.73,164.72,167.4,145.1,128.32,158.51,183.85,178.67,156.33,147.56,140.13,143.48,113.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,8/03/2022,P,228.96,296.24,303.66,318.04,318.15,315.67,331.63,352.58,351.09,313.45,343.22,345.4,334.91,338.45,262.78,221.13,257.69,357.39,411.48,397.1,391.32,304.56,320.42,309.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.78,119.3,124.09,131.08,132.8,132.5,138.4,154.15,156.08,146.05,153.27,156.31,161.15,159.95,116.3,95.18,107.64,142.45,164.95,157.95,160.63,124.09,130.84,126.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,8/01/2022,P,106.34,111.52,112.84,107.3,109,106.14,101.89,103.5,106.16,115.09,117.66,130.91,142.13,146.31,149.77,143.3,136.97,125.88,122.66,117.05,119.94,121.56,121.85,120.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.97,27.23,19.4,23.28,64.12,63.33,63.24,62.62,67.29,65.52,67.6,73.01,71.76,72.75,73.14,71.35,72.72,72.48,68.44,69.42,67.8,67.42,65.98,18.13,8.28,8.27,11.43,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,8/02/2022,P,110.67,114.21,113.92,109.59,104.96,101.41,103.04,97.42,106.24,105.95,98.09,112.93,118.34,117.61,121.94,116.87,112.46,104.23,108.44,109.84,102.89,102.84,99.51,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.27,65.82,66.23,63.28,60.62,58.18,57.26,52.24,56.31,56.71,51.94,59.98,63,63.13,66.71,65.29,64.09,61.55,62.78,61.81,58.26,58.26,55.13,33.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31
Frt01751,POLLOSAN INCUBACION V1,2839463,8/03/2022,P,100.58,99.69,97.78,97.81,104.99,107.12,110.67,115.55,113.35,119.11,119.28,121.34,127.73,119.84,127.13,127.31,128.35,130.45,121.34,120.58,112.99,108.03,111.95,109.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.58,54.52,55.46,29.91,59.94,62.25,64.05,65.85,65.92,68.13,67.85,68.62,70.74,66.58,67.19,67.34,66.38,68.69,65.85,67.34,64.17,39.72,64.14,64.68,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,8/01/2022,P,524.16,511.92,724.32,767.88,864.72,913.32,1104.48,1187.28,1180.08,1370.88,1712.16,1634.4,1734.84,1814.04,1717.56,1571.76,1420.92,1377,1323.36,1325.16,1298.52,1333.8,1426.68,1323.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4,67.68,132.12,128.88,223.2,307.44,378.72,389.52,429.48,478.8,643.32,610.92,698.4,762.48,645.84,609.84,540,499.68,466.2,482.04,450.36,454.68,600.12,490.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,8/02/2022,P,1271.16,1287.36,1323,1323,1567.44,1279.44,1285.2,1301.04,1415.52,1516.32,1662.84,1685.52,1710,1820.88,1805.76,1758.6,1579.68,1302.48,1327.32,1250.64,1253.52,1311.12,1284.48,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.2,472.68,459,487.44,646.56,494.64,520.56,537.12,505.8,590.76,657,693.36,682.2,738.36,715.68,705.96,597.24,493.56,492.48,420.12,401.04,414.72,443.16,400.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,8/03/2022,P,1207.8,1226.88,1184.76,1182.6,1324.8,1138.32,1272.24,1360.08,1473.84,1522.44,1664.64,1841.4,1699.92,1843.92,1886.76,1827.36,1581.48,1452.24,1319.4,1309.68,1309.68,1339.56,1405.8,1365.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.6,412.2,375.12,359.64,457.92,391.32,486.36,537.12,577.08,589.68,644.4,731.88,691.92,749.16,790.56,759.6,642.24,565.92,491.4,463.32,440.28,502.92,538.2,506.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02536,SAN MARINO BOLO,38289434,8/01/2022,P,50.6,59.4,61.6,63.8,70.4,70.4,61.6,57.2,57.2,55,66,90.2,88,90.2,99,96.8,81.4,74.8,57.2,57.2,55,52.8,50.6,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,2.2,2.2,2.2,4.4,15.4,11,11,13.2,11,6.6,4.4,0,2.2,0,0,0,0,4.4,2.2,2.2,4.4,6.6,4.4,6.6,0,2.2,0,2.2,0,0,0,0,0,0,0,2.2,4.4,4.4,4.4,6.6,4.4
Frt02536,SAN MARINO BOLO,38289434,8/02/2022,P,50.6,59.4,57.2,63.8,61.6,55,50.6,50.6,57.2,72.6,68.2,72.6,74.8,74.8,74.8,72.6,61.6,63.8,61.6,57.2,52.8,50.6,52.8,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2.2,4.4,8.8,6.6,6.6,4.4,4.4,4.4,2.2,2.2,2.2,0,0,2.2,0,0,4.4,4.4,6.6,2.2,2.2,4.4,4.4,2.2,0,2.2,0,0,0,0,2.2,0,2.2,2.2,0,2.2,2.2,6.6,4.4,4.4
Frt02536,SAN MARINO BOLO,38289434,8/03/2022,P,48.4,52.8,50.6,50.6,50.6,52.8,48.4,55,48.4,55,59.4,63.8,72.6,70.4,72.6,63.8,59.4,57.2,48.4,50.6,52.8,52.8,50.6,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,4.4,4.4,8.8,6.6,6.6,4.4,0,2.2,0,0,0,0,0,0,6.6,4.4,6.6,4.4,6.6,4.4,4.4,2.2,2.2,0,0,2.2,0,0,0,0,2.2,2.2,4.4,4.4,6.6,4.4,4.4,6.6
