,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt02536,SAN MARINO BOLO V1,2923414,11/02/2022,P,60.96,60.15,57.89,60.27,57.65,58.77,59.53,61.23,60.63,69.4,72.73,70.55,74.59,75.29,66.09,63.37,62.09,62.67,61.63,60.98,57.71,60.38,60.08,60.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0.46,0.69,1.25,1.21,0.14,0.01,0.06,0.08,0,0,0,0,0,0,14.03,14.8,15.49,15.1,15.2,15.07,12.89,10.92,11.06,5.91,4.22,2.7,1.61,2.04,5.6,7.01,7.49,8.71,10.14,11.46,12.33,11.66,13.51,14.31
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,11/01/2022,P,106.52,103.69,100.58,94.31,91.61,89.17,81.38,88.37,85.27,94.78,112.33,115.63,120.52,120.65,121.84,121.04,109.89,103.75,98.14,92.33,90.95,90.02,85.67,83.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.77,36.37,38.02,33.66,30.03,27.26,23.63,28.25,30.89,34.06,37.62,37.82,45.08,43.63,42.77,42.64,40.72,39.14,35.18,37.95,41.05,45.08,31.35,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,11/02/2022,P,83.42,84.68,82.3,83.62,81.91,82.43,84.68,90.55,94.05,93.98,108.97,108.57,112.53,116.16,110.35,92.73,102.89,102.96,105.8,106.26,112.53,109.89,106.39,104.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.62,33,29.04,29.63,26.99,32.67,33.86,34.78,34.12,30.76,35.97,34.98,39.73,39.53,36.37,34.85,36.83,37.29,40.66,37.88,39.86,37.42,31.88,30.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,11/01/2022,P,923.58,865.8,834.8,994.82,1126.13,1043.33,905.63,1172.02,1190.66,1088.6,1202,1116.77,1180.89,942.62,948.56,1037.47,1157.76,1155.96,1133.69,1163.34,1245.2,1069.92,893.57,1159.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.55,292.59,283.64,368.41,444.78,404.28,339.17,444.6,438.48,411.08,459.77,426.42,479.07,378.36,351.09,381.65,452.93,473.72,428.63,468.77,487.58,388.04,309.02,462.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03303,ITALCOL GIRON PRINCIPAL,2872458,11/02/2022,P,1225.62,1094.53,929.39,1113.39,1094.22,1172.3,1022.18,994.5,923.13,942.93,1135.89,1008.99,1038.15,738.09,632.84,1086.12,953.78,984.74,940.45,882.72,1111.99,1221.35,940.77,1074.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,428.81,348.12,421.65,429.03,450.14,372.47,384.53,367.74,354.87,451.49,376.16,383.09,255.87,249.12,431.78,376.74,365.76,363.06,354.2,441.72,494.19,333.81,392.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,11/01/2022,P,1.22,1.25,1.12,1.12,1.12,1.15,1.15,1.15,1.12,1.12,1.09,1.09,1.12,1.12,1.09,1.09,1.12,1.19,1.12,1.12,1.12,1.12,1.12,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,4.79,3.6,3.4,3.5,3.47,3.83,3.8,3.56,3.37,3.07,3.04,3.47,3.4,3.14,3.04,3.4,4.09,3.4,3.53,3.43,3.2,3.47,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,11/02/2022,P,1.06,1.09,1.09,1.09,1.12,1.09,1.09,26.86,93.62,93.49,93.72,93.69,93.98,93.82,93.85,92.9,92.76,92.86,93.13,92.73,92.93,16.86,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.8,3.07,3.27,3.17,3.04,3.17,11.39,30.46,34.02,34.29,34.58,35.08,34.98,34.98,35.01,35.97,36.53,34.82,34.82,35.21,9.04,3.73,4.09,0,0,0,0,0,0,0,0.3,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,11/01/2022,P,1.75,1.75,1.68,1.62,1.65,1.68,1.68,1.68,1.62,1.65,1.58,1.58,1.65,1.65,1.62,1.58,1.65,1.72,1.65,1.65,1.65,1.62,1.65,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,6.07,5.15,4.92,5.08,5.08,5.31,5.28,4.98,4.85,4.55,4.52,4.92,4.85,4.62,4.52,4.85,5.51,4.92,5.02,4.88,4.72,4.95,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,11/02/2022,P,1.58,1.58,1.62,1.62,1.62,1.62,1.62,1.62,1.55,1.55,40.13,72.67,74.32,78.84,74.05,70.29,70.13,68.9,66.96,72.01,69.14,73.89,88.04,11.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,4.42,4.65,4.82,4.78,4.65,4.72,4.62,4.22,4.26,19.27,27.88,28.58,29.7,28.08,27.16,28.97,28.05,25.41,27.65,27.06,29.27,33.99,8.71,0,0,0,0,0,0,0,0,0,0,0.33,0.03,0.03,0,0.07,0.07,0.03,0.07,0,0.03,0.03,0.03,0,0.03
Frt04710,HARINAGRO V1,2918017,11/01/2022,P,287.17,312.28,257.29,296.98,289.85,281.9,247.37,236.23,219.53,225.56,236.79,230.54,269.57,291.06,255.13,283.3,288.38,327.76,361.06,320.85,395.48,364.21,350.15,335.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.28,106.25,89.17,101.05,99.29,94.61,84.29,75.24,70.54,71.87,73.44,74.59,85.1,91.89,86.49,91.49,93.35,109.62,127.44,107.35,139.73,123.8,121.39,114.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO V1,2918017,11/02/2022,P,399.56,397.64,277.18,337.73,351.09,294.82,307.8,290.75,364.86,295,290.23,295,264.38,351.56,322.04,320.8,354.58,405.83,362.61,370.66,286.18,377.75,390.35,364.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.01,138.17,93.44,115.09,119.7,100.78,103.93,95.63,121.77,96.28,98.93,97,84.53,115.7,107.44,105.19,119.72,141.26,123.95,128.32,99.45,130.37,135.11,126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05111,ITALCOL GIRON PLANTA II PRINCIPAL ,38289350,11/01/2022,P,425.5,420.1,419.64,295.09,424.24,449.77,348.68,459.2,494.16,481.51,332.7,497.49,429.76,508.42,507.96,456.78,525.44,486.22,479.21,495.65,480.47,469.55,500.14,474.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.14,154.79,134.21,82.46,133.29,147.09,112.82,148.81,174.92,169.97,99.13,175.84,149.73,162.61,169.28,158.93,199.18,169.05,172.84,195.27,194.81,202.06,207.35,180.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05111,ITALCOL GIRON PLANTA II PRINCIPAL ,38289350,11/02/2022,P,467.71,484.5,467.02,464.83,387.9,90.39,105.23,297.73,441.72,478.74,489.56,459.43,473.23,478.97,492.09,554.19,448.27,192.39,181.47,190.79,398.71,417.34,411.93,340.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.02,171.35,160.66,149.27,117.65,20.59,27.49,108.33,165.49,183.2,175.15,179.63,183.66,170.78,194.24,221.14,186.41,44.5,38.99,52.33,147.09,158.93,150.42,108.45,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,11/01/2022,P,284.74,300.84,288.42,250.7,221.72,202.63,270.71,429.87,562.12,564.42,593.4,592.94,485.76,568.79,593.4,639.86,510.14,406.87,388.01,349.6,336.03,322.92,292.1,285.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.78,103.73,76.59,65.32,53.13,47.15,84.18,162.84,216.2,211.37,218.27,217.12,189.98,223.33,225.86,252.31,194.12,152.26,117.76,111.78,102.12,94.3,86.25,81.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,11/02/2022,P,290.26,298.08,290.26,248.4,245.64,215.74,257.14,371.45,597.31,637.1,687.01,690.46,635.49,673.44,704.49,687.47,590.87,525.09,465.29,456.32,436.31,344.31,318.09,254.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.63,71.76,72.91,58.42,54.97,44.16,65.32,109.94,201.02,215.51,225.63,218.5,200.56,229.31,242.65,251.85,213.44,175.72,128.57,119.37,113.85,79.58,77.74,65.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,11/01/2022,P,532.9,769.2,483.15,818.95,715.7,906.65,185.6,249.55,578.3,643.7,801,1003.35,883.3,704.9,1084.6,1002.15,697.35,693.05,285.25,283.85,451.6,778.1,785.6,1064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.15,325.6,219.65,348,320.35,358.45,80.3,94.45,225.05,238.6,337.95,412.25,360.8,264.5,420,391.1,243.3,238.4,86.4,83.55,154.45,317.4,338.35,413.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,11/02/2022,P,985,1004.4,594.85,797.45,937.85,674.85,100.15,100.75,347.25,758.8,894.85,1010.05,864.25,963.2,984.6,998.4,615.2,893.3,123.5,123.05,394.6,711.7,729.3,816.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.9,398.1,227.15,332.85,378.95,304.05,31.3,33.5,139.25,322.75,382.65,425.25,379.05,406.7,414.65,416.75,247.55,364.5,43.1,32.7,129.25,279.15,313.4,312.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,11/01/2022,P,195.11,190.51,204.36,51.51,41.03,22.51,66.77,110.64,229.67,345.23,320.72,351.79,291.3,258,234.3,135.9,248.73,215.34,156.54,135.43,213.22,207.09,149.08,123.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.14,59.66,62.39,19.1,17.41,11.82,27.44,37.42,84.04,122.94,112.35,129.1,108.59,103,90.36,46.78,96.03,84.84,62.5,44.59,71.36,70.01,43.36,33.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,11/02/2022,P,126.53,132.91,129.49,175.02,158.31,132.78,43.21,112.97,300.55,270.55,279.61,314.77,300.7,274.49,99.36,244.73,255.01,299.75,278.07,229.53,253.83,251.4,228.39,233.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.16,47.9,45.7,54.65,48.13,44.68,23.92,39.8,118.31,105.02,111.09,124.47,115.13,111.26,31.61,96.01,94.24,122.33,110.79,84.93,100.9,93.29,67.22,67.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,11/01/2022,P,243.01,246.62,245.74,234.61,253,276.28,233.64,156.02,77.09,54.25,44.88,54.16,74.36,48.05,128.44,189.64,267.26,271.52,265.23,302.28,275.04,255.82,264.88,269.28,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0,107.01,110.79,109.87,103.14,109.47,123.82,109.43,86.24,47.04,43.25,43.47,48.05,54.34,43.96,66.53,81.84,106,108.59,117.08,134.51,118.05,107.84,112.51,115.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,11/02/2022,P,277.86,263.69,1.01,1.01,1.06,1.06,1.06,191.27,144.23,59.36,109.56,189.33,187.31,144.06,118.93,300.87,289.7,270.69,247.54,294.49,277.86,263.25,273.55,260.57,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,121.57,119.81,0,0,0,0,0,84.7,72.69,47.87,59.75,79.68,81.84,66.79,53.68,129.67,118.67,105.6,112.46,120.96,120.74,114.05,120.87,111.72,0,0.31,1.23,1.23,1.19,1.23,1.19,0.09,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL V1,2919069,11/01/2022,P,1044.78,1174.62,1076.52,1128.48,682.14,874.26,1011.54,1081.74,1112.1,1151.88,1140.96,1113.42,974.76,1042.8,1132.44,1022.88,943.74,1047.42,952.86,1025.46,1065.18,1224.18,1271.52,1042.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.64,402.3,369.9,405.24,161.94,285.54,367.2,384.18,418.44,407.34,372.36,357.24,304.08,327.24,391.86,407.82,355.02,413.94,343.08,288.84,316.26,386.7,412.02,299.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL V1,2919069,11/02/2022,P,976.14,1131.6,941.94,938.58,1011.96,1082.58,1109.58,1014.24,1211.82,1029.6,1089.3,976.68,1151.16,987.12,928.08,845.46,835.62,894,1114.86,1229.46,1289.1,1306.08,1218.48,1219.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.62,364.74,277.5,279.54,356.22,379.14,402.06,349.8,465.06,405.12,409.86,345.84,446.58,355.86,322.32,283.56,253.26,255.48,394.5,448.32,475.8,461.88,452.28,438.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,11/01/2022,P,1511.87,1251.9,1118.25,1334.61,1269.86,1219.46,780.08,856.53,842.45,966.28,818.69,814.28,1180.26,963.85,905.72,925.97,958.72,949.68,994.28,892.62,1250.46,1159.47,901.08,1037.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.7,403.43,365.09,425.61,409.86,382.64,216.09,209.21,207.05,245.97,211.1,214.16,315.14,253.58,238.32,247.23,256.05,251.14,340.74,303.66,485.64,389.93,309.87,350.37,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,11/02/2022,P,1433.93,1448.01,1369.98,1323.86,1384.92,1287.81,946.26,1110.65,884.97,894.38,1033.2,1029.29,950.18,690.61,938.34,1187.96,1388.61,1330.16,691.11,1613.97,1591.56,1542.64,1569.65,1053.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.48,458.15,470.12,431.24,440.78,406.13,263.93,294.43,218.61,222.75,266.22,273.51,295.29,166.5,276.21,349.97,430.2,434.52,258.62,520.38,521.68,475.7,479.12,335.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
