,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt00981,AVICOLA EL MADROÑO PTA PRINCIPAL,38289327,11/07/2022,P,112.5,112.5,124.5,120.75,121.8,103.35,118.5,122.1,122.25,108,125.4,129,126.6,124.65,117,126.15,128.25,120.45,116.7,119.1,125.55,112.8,111.3,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.85,51.45,68.7,59.7,57.9,45.75,67.8,64.35,57.6,45.75,64.95,67.65,59.1,58.35,66.45,74.1,77.55,63.75,68.85,65.4,90.15,64.05,61.8,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/01/2022,P,930.38,976.5,1129.36,1168.09,1159.6,1136.92,1190.88,1306.22,1325.12,1370.7,1427.9,1369.48,1372.25,1384.31,1296.43,1328.44,1390.25,1248.66,1048.54,1052.1,968.26,997.42,884.59,838.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.9,299.45,461.77,469.08,478.01,424.37,536.47,586.33,614.95,591.55,676.12,628.63,602.75,597.6,594.14,598.03,645.01,503.68,405.29,388.22,333.47,302.11,293.87,263.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/02/2022,P,1023.19,1047.71,1184.15,1213.85,1148.29,1155.42,1346.69,1473.73,1501.81,1471.14,1415.09,1454.98,1382.29,1359.4,1439.53,1417.72,1327.75,1365.7,1186.24,1076.69,982.33,1157.51,1145.3,1173.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.59,358.88,502.42,500.36,462.85,442.04,636.16,691.49,686.27,657.65,675.25,668.81,611.03,586.01,687.17,653.62,608.98,565.06,498.96,409.28,345.85,414.76,426.67,441.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/03/2022,P,1213.7,1177.6,1233.65,1336.79,1363.57,1332.58,1390.07,1435.46,1451.95,1465.99,1420.78,1465.27,1470.49,1582.09,1568.38,1576.22,1567.73,1362.42,1369.08,1195.45,1152.29,1107.68,1099.76,1120.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.38,431.24,495.36,550.44,583.63,532.15,642.2,661.21,656.39,640.22,675.68,680.62,650.95,718.88,759.31,752.22,728.35,552.02,593.75,458.68,442.19,374.65,394.92,400.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/04/2022,P,1104.08,1090.12,1225.58,1308.89,1309.57,1283.44,1273.64,1406.95,1458.4,1507.61,1570.07,1538.93,1488.53,1502.57,1468.91,1542.56,1520.71,1493.1,1451.52,1375.99,1179.65,1110.17,1063.73,1082.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.14,357.91,522.58,547.78,554.72,506.23,577.69,642.24,660.6,674.5,751.64,715.9,677.45,656.32,683.93,733.32,732.92,671.08,656.03,582.59,459.47,384.44,387.9,386.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/05/2022,P,1127.09,1081.19,1309.32,1349.68,1353.28,1333.69,1266.98,1377.4,1375.56,1500.8,1541.3,1568.7,1367.5,1496.23,1537.16,1486.08,1434.6,1326.85,1278.18,1113.7,953.86,949.07,920.41,925.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.94,359.46,552.53,575.35,577.55,531.65,538.88,621.68,628.27,673.92,754.6,754.42,613.66,699.62,765.5,736.78,713.84,567.29,564.77,439.78,350.6,356.26,344.84,330.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/06/2022,P,914.72,912.74,891.4,861.84,883.62,850.61,826.96,763.27,785.95,694.01,647.46,580.39,603.04,599.72,608.22,606.2,600.7,628.52,620.57,612.68,597.85,631.26,691.38,663.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.17,343.26,337.61,332.03,305.1,298.04,287.03,273.64,243.72,219.13,160.96,149.4,115.16,128.92,136.76,138.17,137.81,142.16,138.89,125.17,133.56,145.98,175.07,182.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01153,AVICOLA EL MADROÑO CARTAGENA PRINCIPAL V1,2918618,11/07/2022,P,668.45,689.83,726.12,857.38,860.04,1058.94,1114.27,1130.98,1153.51,1166,1255.39,1360.44,1318.46,1390.93,1393.24,1384.52,1412.93,1285.2,1202.69,1056.78,1000.44,987.26,980.71,987.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.78,204.88,220.72,268.7,287.42,371.45,475.2,482.44,508.57,460.04,591.08,646.56,602.42,628.56,674.39,686.02,699.84,523.91,515.48,386.78,360.25,346.1,351.9,353.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/01/2022,P,337.55,352.46,364.64,362.68,382.14,384.95,375.57,371.03,384.19,392.54,366.43,361.08,316.4,278.82,262.31,213.93,312.39,344.5,337.28,363.35,359.66,358.29,367.83,347.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.92,159.64,160.9,161.57,160.85,154.01,158.29,169.9,166.05,164.16,154.91,156.83,146.99,117.88,116.69,102.26,160.4,166.52,142.2,139.52,139.63,138.53,147.29,145.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/02/2022,P,358.27,363.65,340.49,348.32,351.09,344.14,341.35,368.33,375.89,407.68,387.86,386.91,378.38,361.26,331.13,329.24,323.93,333.05,327.31,337.75,377.03,368.19,372.22,375.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.78,136.31,136.44,142.67,139.75,140,151.22,168.98,173.18,174.35,168.08,166.46,178.18,144.77,122.65,124.25,129.4,122.6,121.82,130.28,144.2,139.41,138.47,139.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/03/2022,P,370.51,373.95,370.64,379.35,369.34,373.14,363.49,356.94,371.23,376.07,364.07,360,363.76,366.28,366.5,385.72,383.49,377.19,369.52,364.01,370.6,379.85,393.14,392.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.7,138.98,140.36,141.17,135.32,139.39,157.25,143.44,138.04,142.9,140.87,147.89,157.19,163.55,152.44,157.73,158.4,149.74,142.22,138.08,136.85,144.95,153.23,153.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/04/2022,P,394.88,367.11,362.63,367.74,368.35,367.6,357.5,371.86,352.01,358.27,361.44,379.66,367.49,369.05,344.95,340.63,324.32,279.61,281.72,283.61,306.04,368.33,357.39,360.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.04,141.66,139.07,140.69,139.14,145.96,143.26,148.61,143.48,154.13,156.08,172.67,168.1,166.09,139.84,139.36,139.05,112.43,107.24,109.73,127.73,158.36,162.52,159.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/05/2022,P,382.25,384.53,384.23,388.37,387.61,387.45,391.07,392.83,399.04,392.02,386.8,423.77,406.62,391.28,339.64,245.18,244.53,318.6,335.77,240.55,16.74,6.46,6.28,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.9,165.94,166.34,168.89,167.29,164.16,160.04,167.11,166.66,158.08,158.74,199.08,188.12,166.16,142.43,110.75,109.55,138.92,136.31,90.41,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88,22.91,24.14,24.17
Frt01615,ITALCOL BELLINI,2841136,11/06/2022,P,6.68,6.3,6.3,6.62,6.75,9.32,260.19,356.6,365.9,356.6,361.28,368.62,358.58,351.95,302.83,309.96,329.9,271.1,276.05,247.81,188.62,252.36,271.62,229.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,114.55,151.65,152.06,137.57,142.76,144.92,147.4,156.46,122.45,120.38,125.91,105.26,103.95,93.17,74.12,98.46,111.02,98.3,24.01,24.14,24.39,24.14,24.12,22.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01615,ITALCOL BELLINI,2841136,11/07/2022,P,195.26,268.63,272.45,276.01,277.79,279.2,290.03,284.85,293.2,293.06,282.64,264.31,283.86,282.13,273.38,287.64,293.11,278.46,290.34,283.93,288.32,276.12,251.1,191.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.43,110.09,112.86,114.35,111.51,111.31,114.43,113.13,117.52,112.37,107.87,109.31,111.56,111.08,104.18,110.72,111.98,109.58,107.66,107.75,109.67,113,98.84,64.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/01/2022,P,107.27,107.41,116.28,115.68,118.35,118.34,106.34,108.09,106.19,109.46,120.73,122.89,128.39,129.08,131.88,123.04,114.43,109.84,114.77,113.93,108.27,106.87,107.18,103.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,26.15,26.91,25.59,23.63,22.11,16.8,18.51,17.16,18.55,24.8,27.65,27.26,30.54,33.1,29.55,26.75,25.99,27.98,27.6,24.75,24.8,24.93,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/02/2022,P,100.75,100.63,100.83,102.1,100.67,101.85,107.32,108.52,114.58,117.55,121.39,132.23,132.17,130.42,126.56,128.37,131.19,129.72,118.35,116.85,114.91,107.48,106.05,102.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.44,20.51,21.09,21.62,20.53,20.28,23.71,22.64,25,27.6,30.13,34.01,34.3,31.76,30.05,31.1,30.89,31.45,28.12,27.21,27.9,28.45,26.61,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/03/2022,P,105.22,112.18,111.94,109.46,109.4,109.02,109.11,110.27,104.76,0,0.1,6.8,130.3,139.11,137.99,140.79,143.55,131.93,127.12,120.75,115.62,94.45,94.08,97.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22,26.47,27.46,26.93,24.92,26.58,26.25,26.58,23.96,0,0.33,3.78,31.91,34.17,33.36,33.45,33.12,30.9,29.45,26.76,26.6,21.93,21.83,21.81,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/04/2022,P,95.17,93.29,101.11,97.89,98.37,93.29,109.36,109.1,102.73,106.57,110.38,113.92,113.92,118.4,125.93,123.52,120.7,103.49,106,111.64,113.29,103.87,100.37,96.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.54,21.12,20.74,20.63,18.69,16.38,25.71,40.71,44.07,52.67,53.53,57.73,56.41,29.73,36.61,43.49,48.66,21.09,21.76,23.99,24.96,22.7,21.48,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/05/2022,P,91.62,92.66,92.63,92.19,90.83,95.65,101.66,103.62,97.81,101.66,106.51,109.41,109.63,115.25,119.66,117.02,114.46,112.91,109.51,107.73,102.23,100.12,95.96,99.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,20.61,20.44,19.68,18.99,22.16,22.39,23.41,20.28,23.31,25.25,26.68,26.98,29.6,30.87,30.13,28.78,28.12,27.52,26.66,22.77,22.36,19.52,22.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/06/2022,P,96.92,97.07,95.01,96.62,101.15,104.03,101.92,105.04,112.76,114.33,115.95,115.32,116.14,125.73,120.76,121.85,124.08,125.5,115.96,113.04,110.14,111.19,105.19,102.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,21.27,19.8,21.42,24.16,26.5,25.53,26.71,29.5,30.67,31.3,31.12,31.55,34.11,32.08,32.31,29.57,31.93,28.64,27.52,26.14,26.83,26.65,26.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01751,POLLOSAN INCUBACION V1,2839463,11/07/2022,P,104.48,106.84,109.03,102.53,107.81,104.86,105.37,104.61,106.06,116.61,116.13,132.18,137.28,143.53,138.93,138.3,135.68,131.04,132.66,124.64,125.58,117,111.62,110.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.14,26.07,27.62,25.06,26.71,25.46,26,26.6,26.5,31.38,31.43,34.63,37.04,37.24,36.81,37.95,37.85,33.87,36.48,31.38,30.94,30.56,28.86,24.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/01/2022,P,949.68,941.04,1014.84,1122.84,1446.84,1443.24,1678.68,1583.64,1833.48,1943.64,2013.84,1910.88,1822.68,1788.84,1918.08,1893.24,1894.68,1708.2,1531.44,1429.56,1425.24,1504.08,1484.28,1124.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.24,340.56,398.16,415.08,561.24,500.76,727.92,614.52,802.8,867.96,936.36,840.24,765.72,799.56,886.68,858.24,891,730.44,590.4,568.08,561.6,605.16,581.04,355.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/02/2022,P,929.16,903.96,912.6,986.04,1023.12,1192.68,1414.8,1788.12,1922.4,1994.76,2010.6,1991.88,1873.08,1984.32,1980.72,1866.96,1782.36,1654.92,1521.36,1467.72,1389.6,1477.44,1455.84,1477.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.32,290.88,310.68,341.28,351,466.56,601.2,787.32,875.52,885.6,921.6,917.28,784.8,891.72,911.88,833.04,780.84,690.48,580.32,574.56,550.44,593.28,561.6,541.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt01752,POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL,37922266,11/03/2022,P,1395,992.52,1063.08,1125.72,1177.56,1622.88,1791.72,1895.04,1955.88,2011.68,1987.92,1966.68,1863,2026.08,1919.52,1946.16,1992.6,1821.96,1726.92,1457.28,1369.44,1463.76,1510.92,1470.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.4,365.4,396.72,417.96,429.12,674.64,771.84,843.48,887.4,919.44,868.32,876.96,811.44,949.68,822.6,902.16,935.28,778.68,718.2,575.64,515.52,574.92,611.64,544.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
