,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,9/10/2022,P,925.2,1076.4,1137.6,1144.8,1231.2,1018.8,820.8,979.2,964.8,1141.2,1170,925.2,1105.2,979.2,1098,1162.8,1044,1026,1083.6,1173.6,1220.4,954,1098,1130.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.6,486,514.8,504,550.8,439.2,356.4,417.6,392.4,435.6,493.2,367.2,450,471.6,504,514.8,486,460.8,442.8,457.2,522,450,496.8,518.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,9/11/2022,P,1314,964.8,1188,936,702,165.6,133.2,126,115.2,118.8,122.4,126,115.2,100.8,100.8,100.8,111.6,115.2,331.2,939.6,1033.2,921.6,874.8,1029.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.6,493.2,514.8,367.2,273.6,28.8,18,14.4,14.4,21.6,25.2,21.6,18,14.4,14.4,14.4,14.4,18,122.4,406.8,457.2,417.6,432,457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,9/12/2022,P,1195.2,1058.4,1227.6,1069.2,1231.2,1011.6,993.6,1033.2,849.6,1076.4,1267.2,1159.2,1090.8,1062,1134,1278,1256.4,1285.2,1170,1213.2,1119.6,889.2,990,1105.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,478.8,514.8,435.6,529.2,392.4,432,453.6,349.2,442.8,536.4,493.2,468,475.2,514.8,558,554.4,558,540,565.2,547.2,399.6,406.8,511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/13/2022,P,1263.6,1159.2,968.4,871.2,766.8,849.6,1101.6,1220.4,1094.4,1018.8,1087.2,1130.4,1177.2,925.2,1112.4,1152,997.2,1141.2,1101.6,1101.6,1209.6,788.4,867.6,889.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.4,518.4,468,428.4,298.8,342,478.8,514.8,475.2,446.4,453.6,478.8,514.8,374.4,489.6,511.2,478.8,507.6,468,428.4,500.4,338.4,385.2,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/14/2022,P,1090.8,1087.2,950.4,1206,1047.6,982.8,975.6,1011.6,1155.6,1152,1051.2,950.4,1015.2,1083.6,946.8,968.4,900,813.6,1069.2,954,993.6,676.8,637.2,849.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.8,442.8,388.8,525.6,446.4,428.4,446.4,410.4,475.2,486,414,374.4,464.4,475.2,450,421.2,349.2,338.4,457.2,403.2,421.2,273.6,244.8,313.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/15/2022,P,1148.4,1119.6,1044,1141.2,1094.4,658.8,691.2,784.8,939.6,882,1220.4,885.6,932.4,1080,1137.6,1155.6,1040.4,1080,1242,1033.2,921.6,954,1047.6,1137.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.8,453.6,446.4,493.2,460.8,244.8,316.8,374.4,385.2,370.8,518.4,378,396,478.8,475.2,511.2,486,489.6,554.4,457.2,424.8,439.2,507.6,525.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/16/2022,P,1101.6,1119.6,1306.8,925.2,1047.6,1026,950.4,864,968.4,914.4,1101.6,1047.6,795.6,961.2,1026,957.6,925.2,928.8,1011.6,950.4,1108.8,806.4,745.2,907.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.2,504,536.4,370.8,450,432,453.6,388.8,450,457.2,514.8,457.2,381.6,432,403.2,417.6,414,432,468,388.8,496.8,374.4,334.8,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/17/2022,P,1108.8,982.8,1080,1134,1195.2,972,914.4,885.6,1058.4,1065.6,928.8,1004.4,964.8,900,1054.8,712.8,828,939.6,1227.6,990,950.4,748.8,680.4,586.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.8,439.2,424.8,486,511.2,414,424.8,410.4,486,471.6,424.8,421.2,439.2,324,450,316.8,432,439.2,522,435.6,460.8,313.2,306,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/18/2022,P,680.4,903.6,756,918,741.6,190.8,122.4,136.8,133.2,126,133.2,86.4,86.4,39.6,25.2,64.8,115.2,126,118.8,111.6,133.2,568.8,1058.4,1083.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,410.4,327.6,421.2,342,50.4,21.6,28.8,25.2,25.2,25.2,10.8,14.4,3.6,0,3.6,25.2,21.6,25.2,18,25.2,252,504,532.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,7.2,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/19/2022,P,982.8,921.6,1105.2,921.6,1119.6,972,1058.4,975.6,766.8,1029.6,1033.2,1000.8,939.6,716.4,1033.2,979.2,1141.2,972,878.4,1011.6,972,950.4,1170,1112.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.8,417.6,554.4,464.4,478.8,428.4,478.8,424.8,367.2,507.6,500.4,486,450,309.6,471.6,453.6,504,439.2,324,417.6,417.6,374.4,478.8,518.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA PRINCIPAL,38289435,09/20/2022,P,1011.6,997.2,900,1130.4,936,968.4,997.2,867.6,810,939.6,738,698.4,601.2,928.8,784.8,849.6,777.6,964.8,795.6,734.4,1087.2,763.2,813.6,1029.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,453.6,406.8,514.8,374.4,406.8,432,320.4,306,338.4,324,316.8,288,396,367.2,450,403.2,424.8,360,403.2,507.6,367.2,334.8,442.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/01/2022,R,552.96,593.64,783,879.48,1144.8,1001.52,767.16,762.48,765.72,619.2,642.6,889.2,930.96,977.04,945.36,884.16,836.64,951.48,929.88,872.28,1156.68,1020.96,945.36,1007.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.76,191.16,311.4,367.92,420.12,389.52,341.64,289.8,279.72,267.48,308.88,414.36,385.56,398.16,436.68,401.4,400.32,386.64,437.76,392.76,484.56,407.52,439.2,471.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/02/2022,R,893.16,1062,1173.6,1105.2,1092.6,939.24,1076.4,1159.2,1157.04,1170,1062.72,1208.16,972,961.56,1007.28,942.48,1071,979.56,1111.32,1129.32,1159.92,1000.08,1198.08,1152.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.36,433.8,494.28,473.04,425.16,352.44,457.92,506.16,504.36,488.52,405,476.64,356.76,366.12,405.72,369,491.76,484.2,504,501.84,488.16,372.24,499.32,506.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/03/2022,R,1119.96,1097.28,1094.04,1248.84,1127.52,859.68,934.92,1014.12,1133.28,1029.96,1057.32,1103.76,1123.56,1166.4,839.88,1032.12,987.12,1041.84,1018.8,1001.16,974.88,944.28,1091.88,862.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.04,480.6,421.2,542.88,509.4,397.8,359.28,422.64,490.68,429.48,432,467.64,478.08,501.12,402.48,418.32,444.24,392.4,433.08,449.64,446.04,378,496.8,362.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/04/2022,R,959.04,906.12,919.44,875.88,689.4,196.56,118.44,126.36,115.56,107.64,137.88,133.2,107.28,104.04,97.92,95.76,95.4,102.24,123.84,133.2,224.28,842.76,1014.84,1141.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.16,390.96,381.24,432,314.28,78.84,21.6,20.88,18.36,14.76,27,33.12,17.28,16.2,16.2,15.84,17.64,16.92,18.36,20.88,81,361.08,444.24,508.32,0,0,0,0,0,0.36,1.08,0.72,1.08,0.36,0.36,0,1.8,0.36,0.72,0.72,1.08,0,0.72,0.72,1.08,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/05/2022,R,1090.08,866.52,859.68,852.84,955.08,756.72,622.08,493.92,764.28,829.8,707.04,803.88,659.52,420.84,643.32,759.6,822.96,832.32,940.68,598.32,772.92,1048.68,1065.96,1197.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.6,352.44,315.72,379.8,388.8,289.8,208.44,203.76,332.28,394.56,261.36,305.64,302.04,145.08,239.76,271.44,273.96,299.16,379.8,302.76,396.72,461.16,452.16,497.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/06/2022,R,1011.96,926.64,1127.16,1171.8,1157.4,1053.72,978.12,972.72,954.72,1041.12,1093.68,966.6,1062.72,751.68,812.88,809.28,1092.96,1048.32,1069.92,1307.52,986.4,1122.48,971.64,916.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.6,375.48,496.44,513,498.24,424.8,405.36,446.76,439.92,459.36,478.44,376.56,461.16,381.24,342.36,282.24,477.72,445.32,388.8,542.88,379.08,456.12,371.16,369.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/07/2022,R,1221.48,1159.2,1064.16,927.36,1041.48,745.2,813.6,716.4,723.24,659.16,1051.2,1154.16,1103.4,911.52,1176.12,1297.08,1209.96,1006.92,1298.52,1100.88,860.4,941.4,1055.16,1108.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.32,461.52,444.96,415.44,447.48,278.28,300.96,290.88,311.4,263.52,423.36,486.36,466.2,362.88,488.88,503.64,507.6,430.2,535.68,459.36,312.48,341.28,390.6,474.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/08/2022,R,972,963.72,997.92,1310.76,1155.6,1009.08,907.56,847.08,663.48,580.32,263.16,132.84,527.4,850.32,1117.08,947.52,1031.76,1193.76,1378.44,1141.2,1270.44,1232.64,1129.32,1172.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,406.8,423,539.28,435.96,392.76,399.96,357.48,227.16,203.04,94.68,50.4,205.92,335.16,416.88,344.88,365.4,477.36,546.48,486.72,530.64,493.2,475.92,479.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/09/2022,R,1256.4,985.32,952.2,1215,1033.92,797.04,696.6,577.8,799.56,888.84,975.96,718.2,615.6,689.04,957.96,1161.72,1096.56,1222.92,1072.8,1149.84,1328.4,1079.64,1098.36,1036.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,438.12,365.4,507.96,406.44,280.44,308.16,220.68,283.32,272.16,326.52,269.28,242.28,360,475.56,494.28,509.76,539.28,421.2,518.04,570.6,482.76,428.04,401.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/10/2022,R,918.36,1079.28,1143,1149.12,1225.44,1015.92,818.28,981,968.04,1144.08,1166.04,922.32,1110.6,972.36,1101.24,1164.6,1041.48,1027.44,1087.2,1175.76,1212.12,956.52,1094.76,1140.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.36,489.6,518.04,505.08,550.08,437.04,358.2,417.6,390.96,437.76,492.12,366.48,453.96,470.16,503.64,517.32,487.08,461.52,443.16,457.92,522.36,451.8,493.56,521.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/11/2022,R,1306.44,962.64,1189.8,931.68,686.88,162.72,133.92,126.72,113.04,118.8,124.92,123.48,114.48,101.52,100.44,102.6,109.8,117,347.04,942.84,1028.88,921.24,877.68,1031.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.32,491.76,516.96,365.4,266.4,25.56,19.08,17.28,14.04,20.88,24.84,20.88,17.64,14.76,15.12,13.68,16.56,18,127.8,412.92,453.6,417.96,432.72,458.28,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,9/12/2022,R,1196.64,1056.96,1228.32,1069.56,1231.92,1007.28,995.4,1024.92,858.96,1076.4,1268.28,1156.68,1092.24,1064.16,1135.8,1275.84,1254.24,1280.16,1175.04,1216.44,1112.76,884.88,999.36,1104.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.24,479.88,512.64,438.12,528.12,392.4,432.36,452.52,350.64,446.76,534.96,495,468,474.48,516.6,556.92,554.4,558.72,541.8,565.56,546.48,398.52,407.16,515.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/13/2022,R,1266.12,1156.32,957.6,873.36,767.88,852.12,1106.64,1222.2,1091.16,1015.56,1090.08,1131.12,1169.64,927.72,1117.44,1144.8,1001.52,1137.96,1101.96,1108.44,1203.84,779.76,879.12,884.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.48,519.48,461.88,430.2,299.16,343.8,479.52,516.96,476.64,442.8,455.76,483.12,510.84,374.76,492.48,509.04,479.52,508.68,466.56,432.36,499.68,336.24,387.36,448.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/14/2022,R,1099.44,1083.24,943.56,1208.16,1048.68,978.84,979.56,1010.16,1163.52,1142.64,1054.44,949.32,1017.72,1077.12,951.12,964.8,904.32,809.64,1072.08,950.04,988.2,671.04,647.28,852.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.76,440.28,388.08,526.68,449.64,428.4,447.84,408.96,477,484.92,412.92,376.2,465.12,474.84,450.72,419.04,349.92,338.4,460.44,404.28,420.12,268.56,248.4,316.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/15/2022,R,1150.2,1119.96,1044,1142.28,1083.96,653.04,698.04,790.56,932.76,891.72,1224,878.04,934.2,1075.68,1147.68,1147.32,1044.72,1077.12,1247.04,1025.64,918,957.6,1049.76,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.4,450.72,448.2,494.28,458.64,242.64,321.12,373.68,381.24,375.12,522.36,374.04,400.32,474.48,480.6,508.32,490.32,490.32,556.56,452.88,427.68,438.84,506.52,529.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/16/2022,R,1097.64,1121.4,1302.48,923.4,1049.04,1027.44,948.96,861.12,968.04,919.8,1104.12,1037.52,794.52,966.96,1020.96,958.68,920.52,930.24,1015.2,952.2,1105.56,801.36,751.68,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.56,502.92,534.96,371.52,452.16,432.72,454.32,385.92,451.44,458.64,516.24,456.12,381.24,432,403.92,417.6,412.2,433.44,470.52,388.08,498.24,374.04,334.8,436.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/17/2022,R,1111.68,981,1083.24,1130.4,1199.52,967.32,907.92,891,1056.6,1066.32,924.48,1015.2,953.28,903.96,1057.32,700.56,835.92,946.08,1228.32,986.76,946.08,741.24,679.32,587.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.16,435.24,430.56,484.2,513,414.36,420.48,413.64,484.56,473.76,420.48,426.24,438.48,324,453.6,311.04,433.44,443.88,520.56,437.04,461.88,306.72,308.88,266.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/18/2022,R,685.8,907.56,752.76,920.52,733.32,180,122.04,139.68,132.48,127.08,129.24,86.76,85.68,41.04,24.12,65.88,116.64,125.64,117.36,112.32,135,585.36,1063.44,1081.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.32,411.48,329.04,421.2,338.76,45.36,22.68,27.72,27,23.4,24.84,12.6,12.96,3.24,0,7.2,23.4,22.32,25.2,16.2,27.72,261.72,505.8,535.68,0,0,0,0,0,0.36,0,0,0,0,0,0,0,2.88,4.32,6.84,0,0,0,0,0,0,0,0
Frt00771,ITALCOL FUNZA RESPALDO,38289436,09/19/2022,R,979.56,923.4,1106.64,919.8,1125,967.68,1058.76,968.04,765.72,1037.16,1035.36,994.68,933.48,723.6,1032.84,981.72,1143.72,963.72,875.88,1019.52,971.28,952.2,1173.24,1104.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.48,419.76,554.4,462.96,484.2,423.36,480.96,423,367.56,510.48,501.12,484.56,447.48,314.28,471.96,452.88,505.08,437.76,324,422.64,417.96,372.96,482.4,514.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
